qual_ea,qual_ia,region,examine,subreg,fireyr,reg_code,proj_cod,fire_nam,plot_id,fld_date,fld_year,firedate,utmeast,utmnorth,utm_zone,gpsdatum,utme_rep,utmn_rep,utmz_rep,datumrep,gpserror,aspect,slope,radius_o,radius_u,n_photos,fuelphot,pctburnu,pctburno,precov_l,precov_d,precov_s,predep_l,predep_d,predep_f,a_moss,a_litter,a_duff,a_med_f,a_heavy_,a_soilc,a_sum,a_n,b_pre_co,b_enhanc,b_nvplnt,b_fol_al,b_living,b_coloni,b_sppcom,b_sum,b_n,c_pre_co,c_enhanc,c_fol_un,c_fol_al,c_living,c_chcove,c_coloni,c_sppcom,c_sum,c_n,d_pre_co,d_pre#li,d_pre#de,d_green,d_black,d_brown,d_canmor,d_charht,d_sum,d_n,d_girdl,d_felled,d_tmort,e_pre_co,e_pre#li,e_pre#de,e_green,e_black,e_brown,e_canmor,e_charht,e_sum,e_n,e_girdl,e_felled,e_tmort,tree_grd,tree_fel,tree_mor,s_undr,s_over,s_total,n_undr,n_over,n_total,a_mean,b_mean,c_mean,d_mean,e_mean,cbi_undr,cbi_over,cbi_totl,comment,firenam2,plot_id2
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B17,15-NOV-2001,2001,15-AUG-200,515364.0,4888423.0,12,NAD83,515425.9,4888214.2,12,NAD27,5.7,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.7,1.8,1.5,2.1,#NULL!,7.10,4,#NULL!,#NULL!,#NULL!,#NULL!,2.1,1.5,2.0,5.60,3,#NULL!,#NULL!,#NULL!,2.3,#NULL!,#NULL!,2.2,2.2,6.70,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,1.0,2.0,#NULL!,1.7,7.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19.40,7.70,27.10,10,4,14,1.78,1.87,2.23,#NULL!,1.93,1.94,1.93,1.94,,Boundary00,B17
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B18,15-NOV-2001,2001,15-AUG-200,515415.0,4888250.0,12,NAD83,515476.9,4888041.2,12,NAD27,7.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.8,1.3,1.0,2.0,#NULL!,5.10,4,#NULL!,#NULL!,#NULL!,#NULL!,1.3,1.2,1.4,3.90,3,#NULL!,#NULL!,#NULL!,1.2,#NULL!,#NULL!,1.0,1.0,3.20,3,#NULL!,#NULL!,#NULL!,.50,.00,1.00,#NULL!,.3,1.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,1.0,2.0,#NULL!,.2,6.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12.20,8.00,20.20,10,8,18,1.28,1.30,1.07,.45,1.55,1.22,1.00,1.12,,Boundary00,B18
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B19,15-NOV-2001,2001,15-AUG-200,515175.0,4887804.0,12,NAD83,515236.9,4887595.2,12,NAD27,6.8,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.2,.3,.2,.3,#NULL!,1.00,4,#NULL!,#NULL!,#NULL!,#NULL!,.8,.5,.5,1.80,3,#NULL!,#NULL!,#NULL!,.5,#NULL!,#NULL!,.2,.2,.90,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.70,.00,3.70,10,0,10,.25,.60,.30,#NULL!,#NULL!,.37,#NULL!,.37,,Boundary00,B19
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B20,15-NOV-2001,2001,15-AUG-200,515119.0,4887884.0,12,NAD83,515180.9,4887675.3,12,NAD27,9.4,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.7,.9,.7,.4,#NULL!,2.70,4,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.2,1.2,3.60,3,#NULL!,#NULL!,#NULL!,1.1,#NULL!,#NULL!,.5,.5,2.10,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.40,.00,8.40,10,0,10,.68,1.20,.70,#NULL!,#NULL!,.84,#NULL!,.84,,Boundary00,B20
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B21,15-NOV-2001,2001,15-AUG-200,515021.0,4887891.0,12,NAD83,515082.9,4887682.3,12,NAD27,5.1,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.1,.1,.1,.1,#NULL!,.40,4,#NULL!,#NULL!,#NULL!,#NULL!,.1,.0,.0,.10,3,#NULL!,#NULL!,#NULL!,.1,#NULL!,#NULL!,.1,.1,.30,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.80,.00,.80,10,0,10,.10,.03,.10,#NULL!,#NULL!,.08,#NULL!,.08,,Boundary00,B21
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B22,15-NOV-2001,2001,15-AUG-200,514985.0,4887947.0,12,NAD83,515046.9,4887738.3,12,NAD27,5.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.5,1.2,.5,.5,#NULL!,2.70,4,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.0,1.0,3.20,3,#NULL!,#NULL!,#NULL!,1.1,#NULL!,#NULL!,1.0,1.0,3.10,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9.00,.00,9.00,10,0,10,.68,1.07,1.03,#NULL!,#NULL!,.90,#NULL!,.90,,Boundary00,B22
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B23,15-NOV-2001,2001,15-AUG-200,514762.0,4887578.0,12,NAD83,514823.9,4887369.3,12,NAD27,4.8,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.7,1.3,.7,.7,#NULL!,3.40,4,#NULL!,#NULL!,#NULL!,#NULL!,.4,.7,.7,1.80,3,#NULL!,#NULL!,#NULL!,.8,#NULL!,#NULL!,1.0,1.0,2.80,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,.00,8.00,10,0,10,.85,.60,.93,#NULL!,#NULL!,.80,#NULL!,.80,,Boundary00,B23
1,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B24,15-NOV-2001,2001,15-AUG-200,514662.0,4887560.0,12,NAD83,514723.9,4887351.3,12,NAD27,5.6,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.7,1.3,1.5,#NULL!,6.00,4,#NULL!,#NULL!,#NULL!,#NULL!,1.2,1.5,1.8,4.50,3,#NULL!,#NULL!,#NULL!,1.0,#NULL!,#NULL!,.5,2.5,4.00,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.50,.00,14.50,10,0,10,1.50,1.50,1.33,#NULL!,#NULL!,1.45,#NULL!,1.45,,Boundary00,B24
0,-9,NROCK,Miller,NR_YELL,2000.00,NPS_YELL,2000_EA,Boundary00,B25,15-NOV-2001,2001,15-AUG-200,514704.0,4887834.0,12,NAD83,514765.9,4887625.3,12,NAD27,9.1,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.9,2.5,2.9,2.6,#NULL!,10.80,4,#NULL!,#NULL!,#NULL!,#NULL!,2.2,2.2,2.5,6.90,3,#NULL!,#NULL!,#NULL!,2.2,#NULL!,#NULL!,2.0,2.8,7.00,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,24.70,.00,24.70,10,0,10,2.70,2.30,2.33,#NULL!,#NULL!,2.47,#NULL!,2.47,,Boundary00,B25
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L1,21-JUN-2002,2002,10-SEP-200,508074.0,4926455.0,12,NAD83,508135.3,4926246.0,12,NAD27,5.6,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.7,2.0,1.5,2.0,1.0,8.20,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.3,1.7,4.50,3,#NULL!,#NULL!,#NULL!,2.5,#NULL!,#NULL!,2.2,1.5,6.20,3,#NULL!,#NULL!,#NULL!,3.00,2.00,2.00,#NULL!,1.2,8.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.8,3.0,2.0,#NULL!,#NULL!,7.80,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,18.90,16.00,34.90,11,7,18,1.64,1.50,2.07,2.05,2.60,1.72,2.29,1.94,,Little,L1
1,-9,NROCK,"Seifert, Pecha",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L10,26-JUN-2002,2002,10-SEP-200,509005.0,4926342.0,12,NAD83,509066.3,4926133.0,12,NAD27,5.0,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.0,1.5,1.0,.5,5.50,5,#NULL!,#NULL!,#NULL!,#NULL!,2.0,1.5,2.0,5.50,3,#NULL!,#NULL!,#NULL!,1.5,#NULL!,#NULL!,2.5,1.8,5.80,3,#NULL!,#NULL!,#NULL!,3.00,.00,.00,#NULL!,.0,3.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.5,.5,2.4,#NULL!,3.0,8.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,16.80,11.40,28.20,11,8,19,1.10,1.83,1.93,.75,2.10,1.53,1.43,1.48,,Little,L10
1,-9,NROCK,"Seifert, Pecha",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L11,26-JUN-2002,2002,10-SEP-200,508948.0,4926449.0,12,NAD83,509009.3,4926240.0,12,NAD27,7.7,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.5,1.0,.5,1.2,1.0,4.20,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.0,1.0,3.50,3,#NULL!,#NULL!,#NULL!,2.0,#NULL!,#NULL!,1.1,1.0,4.10,3,#NULL!,#NULL!,#NULL!,2.30,1.00,2.00,#NULL!,1.0,6.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,.1,1.0,#NULL!,2.0,4.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,11.80,10.90,22.70,11,8,19,.84,1.17,1.37,1.58,1.15,1.07,1.36,1.19,,Little,L11
1,-9,NROCK,"Seifert, Pecha",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L12,26-JUN-2002,2002,10-SEP-200,508991.0,4926506.0,12,NAD83,509052.3,4926297.0,12,NAD27,12.0,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.2,1.5,1.0,1.7,6.90,5,#NULL!,#NULL!,#NULL!,#NULL!,2.2,1.5,1.5,5.20,3,#NULL!,#NULL!,#NULL!,.7,#NULL!,#NULL!,1.0,1.5,3.20,3,#NULL!,#NULL!,#NULL!,2.50,.00,2.00,#NULL!,1.0,5.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.3,.0,2.0,#NULL!,1.0,5.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,15.30,10.80,26.10,11,8,19,1.38,1.73,1.07,1.38,1.33,1.39,1.35,1.37,,Little,L12
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L2,21-JUN-2002,2002,10-SEP-200,507752.0,4926327.0,12,NAD83,507813.3,4926118.0,12,NAD27,6.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.4,2.5,2.8,2.9,2.0,12.60,5,#NULL!,#NULL!,#NULL!,#NULL!,2.8,2.5,3.0,8.30,3,#NULL!,#NULL!,#NULL!,2.8,#NULL!,#NULL!,2.7,2.9,8.40,3,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.8,3.0,#NULL!,3.0,11.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,29.30,23.80,53.10,11,8,19,2.52,2.77,2.80,3.00,2.95,2.66,2.98,2.79,,Little,L2
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L3,21-JUN-2002,2002,10-SEP-200,507686.0,4926186.0,12,NAD83,507747.3,4925977.0,12,NAD27,5.1,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.7,1.5,1.7,1.2,7.60,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.5,2.0,5.00,3,#NULL!,#NULL!,#NULL!,2.5,#NULL!,#NULL!,1.7,2.0,6.20,3,#NULL!,#NULL!,#NULL!,3.00,2.80,3.00,#NULL!,2.8,11.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.8,3.0,#NULL!,2.8,11.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,18.80,23.20,42.00,11,8,19,1.52,1.67,2.07,2.90,2.90,1.71,2.90,2.21,,Little,L3
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L4,21-JUN-2002,2002,10-SEP-200,507665.0,4926124.0,12,NAD83,507726.3,4925915.0,12,NAD27,6.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.5,.9,1.0,.6,5.00,5,#NULL!,#NULL!,#NULL!,#NULL!,1.5,1.0,1.0,3.50,3,#NULL!,#NULL!,#NULL!,1.5,#NULL!,#NULL!,1.5,1.5,4.50,3,#NULL!,#NULL!,#NULL!,2.90,1.00,2.30,#NULL!,1.2,7.40,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.9,1.0,2.0,#NULL!,1.7,7.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,13.00,15.00,28.00,11,8,19,1.00,1.17,1.50,1.85,1.90,1.18,1.88,1.47,,Little,L4
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L5,21-JUN-2002,2002,10-SEP-200,507950.0,4926346.0,12,NAD83,508011.3,4926137.0,12,NAD27,7.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.2,.2,.1,.1,.0,.60,5,#NULL!,#NULL!,#NULL!,#NULL!,.0,.1,.1,.20,3,#NULL!,#NULL!,#NULL!,.1,#NULL!,#NULL!,.1,.1,.30,3,#NULL!,#NULL!,#NULL!,.00,.00,.00,#NULL!,.0,.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,#NULL!,.0,.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.10,.00,1.10,11,8,19,.12,.07,.10,.00,.00,.10,.00,.06,small spot fire in green,Little,L5
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L6,21-JUN-2002,2002,10-SEP-200,508062.0,4926529.0,12,NAD83,508123.3,4926320.0,12,NAD27,6.1,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.8,.8,.5,.5,.1,2.70,5,#NULL!,#NULL!,#NULL!,#NULL!,.2,.5,.3,1.00,3,#NULL!,#NULL!,#NULL!,.5,#NULL!,#NULL!,.1,.1,.70,3,#NULL!,#NULL!,#NULL!,1.50,.00,1.80,#NULL!,.5,3.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.2,.0,2.0,#NULL!,.3,4.50,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.40,8.30,12.70,11,8,19,.54,.33,.23,.95,1.13,.40,1.04,.67,,Little,L6
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L7,21-JUN-2002,2002,10-SEP-200,508058.0,4926586.0,12,NAD83,508119.3,4926377.0,12,NAD27,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.5,2.5,2.8,2.5,2.5,12.80,5,#NULL!,#NULL!,#NULL!,#NULL!,2.7,2.3,2.5,7.50,3,#NULL!,#NULL!,#NULL!,2.9,#NULL!,#NULL!,2.5,2.7,8.10,3,#NULL!,#NULL!,#NULL!,2.70,2.80,2.80,#NULL!,2.9,11.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,2.9,2.9,#NULL!,2.8,8.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,28.40,19.80,48.20,11,8,19,2.56,2.50,2.70,2.80,2.15,2.58,2.48,2.54,,Little,L7
1,-9,NROCK,"Seifert, Pecha",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L8,26-JUN-2002,2002,10-SEP-200,509004.0,4926183.0,12,NAD83,509065.3,4925974.0,12,NAD27,7.6,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.7,1.7,1.8,1.5,1.2,7.90,5,#NULL!,#NULL!,#NULL!,#NULL!,2.2,1.0,1.5,4.70,3,#NULL!,#NULL!,#NULL!,1.5,#NULL!,#NULL!,1.0,1.7,4.20,3,#NULL!,#NULL!,#NULL!,3.00,.50,2.20,#NULL!,2.6,8.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.7,.7,2.5,#NULL!,2.3,8.20,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,16.80,16.50,33.30,11,8,19,1.58,1.57,1.40,2.08,2.05,1.53,2.06,1.75,,Little,L8
1,-9,NROCK,"Seifert, Pecha",NR_YELL,2001.00,NPS_YELL,2001_EA,Little,L9,26-JUN-2002,2002,10-SEP-200,508952.0,4926241.0,12,NAD83,509013.3,4926032.0,12,NAD27,6.2,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.7,1.5,2.7,2.3,1.4,10.60,5,#NULL!,#NULL!,#NULL!,#NULL!,2.5,1.5,1.7,5.70,3,#NULL!,#NULL!,#NULL!,2.3,#NULL!,#NULL!,2.0,2.0,6.30,3,#NULL!,#NULL!,#NULL!,2.90,2.50,2.00,#NULL!,2.6,10.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.5,2.5,#NULL!,3.0,11.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,22.60,21.00,43.60,11,8,19,2.12,1.90,2.10,2.50,2.75,2.05,2.63,2.29,,Little,L9
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little Joe,LJ1,05-JUL-2002,2002,25-AUG-200,513671.0,4988536.0,12,NAD83,513732.1,4988326.2,12,NAD27,4.3,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.8,2.8,2.8,2.5,2.8,13.70,5,#NULL!,#NULL!,#NULL!,#NULL!,2.7,2.5,2.6,7.80,3,#NULL!,#NULL!,#NULL!,2.9,#NULL!,#NULL!,2.8,2.9,8.60,3,#NULL!,#NULL!,#NULL!,3.00,3.00,3.00,#NULL!,3.0,12.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.5,2.5,#NULL!,3.0,11.00,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,30.10,23.00,53.10,11,8,19,2.74,2.60,2.87,3.00,2.75,2.74,2.88,2.79,no photos,Little Joe,LJ1
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little Joe,LJ2,05-JUL-2002,2002,25-AUG-200,513824.0,4988422.0,12,NAD83,513885.1,4988212.2,12,NAD27,8.5,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.0,2.3,2.4,1.8,1.5,10.00,5,#NULL!,#NULL!,#NULL!,#NULL!,2.0,1.5,2.0,5.50,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.00,0,#NULL!,#NULL!,#NULL!,3.00,2.70,2.70,#NULL!,2.5,10.90,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.9,1.3,2.3,#NULL!,2.2,8.70,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,15.50,19.60,35.10,8,8,16,2.00,1.83,#NULL!,2.73,2.18,1.94,2.45,2.19,,Little Joe,LJ2
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little Joe,LJ21,25-JUL-2002,2002,25-AUG-200,514509.0,4989057.0,12,NAD83,514570.1,4988847.2,12,NAD27,10.9,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.3,.4,.5,.9,.3,2.40,5,#NULL!,#NULL!,#NULL!,#NULL!,1.2,.8,1.1,3.10,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,2.0,3.50,2,#NULL!,#NULL!,#NULL!,.00,.00,2.20,#NULL!,.4,2.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.1,.0,2.2,#NULL!,.8,3.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9.00,5.70,14.70,10,8,18,.48,1.03,1.75,.65,.78,.90,.71,.82,"grass/litter ground cover, plot not in park",Little Joe,LJ21
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little Joe,LJ22,25-JUL-2002,2002,25-AUG-200,514631.0,4989487.0,12,NAD83,514692.1,4989277.2,12,NAD27,10.9,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.1,.1,.1,.2,.0,.50,5,#NULL!,#NULL!,#NULL!,#NULL!,1.0,.3,.3,1.60,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.3,.3,.60,2,#NULL!,#NULL!,#NULL!,.50,.00,1.00,#NULL!,.3,1.80,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.0,.0,.0,#NULL!,.3,.30,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.70,2.10,4.80,10,8,18,.10,.53,.30,.45,.08,.27,.26,.27,"grass/litter ground cover, plot not in park",Little Joe,LJ22
1,-9,NROCK,"Pecha, Miller",NR_YELL,2001.00,NPS_YELL,2001_EA,Little Joe,LJ23,25-JUL-2002,2002,25-AUG-200,514619.0,4989599.0,12,NAD83,514680.1,4989389.2,12,NAD27,7.7,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,1.2,1.0,.7,.2,4.10,5,#NULL!,#NULL!,#NULL!,#NULL!,2.0,1.5,1.5,5.00,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.5,2.0,3.50,2,#NULL!,#NULL!,#NULL!,.00,.00,2.20,#NULL!,.4,2.60,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,.1,.0,2.2,#NULL!,.8,3.10,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12.60,5.70,18.30,10,8,18,.82,1.67,1.75,.65,.78,1.26,.71,1.02,"grass/litter ground cover, plot not in park",Little Joe,LJ23
