system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,lat,lon,median_evi,median_ndvi,median_ndwi,ordinal_day,satellite,slope,.geo
00004e921cc864df503e,-23.134404427482366,-0.17938517116371933,0.5764562570371626,6.430807725751727,12,1020236400000,2009,2.146198365299724,2.0095042836749606,2.062720119453665,2.0961361143822357,0.6987811326980591,0.677067220211029,0.6734609007835388,0.6702648997306824,0.5740350484848022,0.567417562007904,0.565885066986084,0.56655353307724,0.2556493481491851,0.35979496613449297,0.5055731799038752,0.49113906115102607,0.03283861258660836,0.03084849402867401,0.029186263884404137,0.03509213407150777,0.04793430412141441,0.0570641343733272,0.05485714376801405,0.04936697300214927,36.574861877162114,-118.77124936326881,1.9126506024096384,0.6719576716423035,0.54334557056427,120,5,17,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.77115555627805,36.57494795212131]}"
0000d0bbe35409cbdc14,-13.39915434495751,1.1997461866677093,2.0040697438480333,-1.198730139661139,252,1022914800000,2043,1.4016236716048747,1.422299341161969,1.3815023132569546,1.3844447548669416,0.5470144748687744,0.55349200963974,0.5455532670021057,0.5400933027267456,0.17824450135231018,0.20196877419948578,0.19759291410446167,0.1890500783920288,0.30456590066099887,0.3045675829035288,0.3201423219459659,0.35089748920084823,0.08634365388613227,0.08426794096601614,0.08803566354744188,0.09516925191731171,0.1169927758370802,0.14298054654849668,0.15402212934557763,0.16215556497769046,36.57216693130976,-118.7658594715641,1.367025715234758,0.5441834330558777,0.1650233268737793,151,5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.7657518135294,36.572233679924764]}"
00006fe4f220bdea76f4,13.372518678705708,12.066825223818046,5.752488135906427,6.171176142703409,231,1022914800000,2113,1.2898544117048223,1.2635067594261797,1.3647845595906234,1.4114322181587207,0.5136380195617676,0.5085725784301758,0.5363608598709106,0.553876519203186,0.1061934232711792,0.12851007282733917,0.18168865144252777,0.21052345633506775,0.25402770810029546,0.23548054417129236,0.26534085481936065,0.2857724604146594,0.06947860333457676,0.07398106695630982,0.07918445362123532,0.08104526621694698,0.08298632726547414,0.09835033328644602,0.12182591331242376,0.1296652812523787,36.57189743672452,-118.76154755820032,1.2695591274438294,0.5026426315307617,0.08710475265979767,151,5,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.76166380012953,36.57183437442468]}"
0000694d1dbffa06b687,-28.423271901271658,41.81927542345363,19.52178914941081,18.603868627630227,285,992156400000,2410,2.3894565278345405,2.311074444189729,2.243026356558631,2.1127587297448756,0.6598544716835022,0.6451385021209717,0.6255671977996826,0.6072565317153931,0.4080151319503784,0.3709057569503784,0.32511797547340393,0.30286887288093567,0.19438190082946247,0.3043582351234272,0.35187217024341055,0.410238236590615,0.01684100910078931,0.028249262326596598,0.03486269210531181,0.04183846987425495,0.022178864012407953,0.049042878411758514,0.07281093214571421,0.07815851206741005,37.66658444195257,-119.46735387693303,2.3454616588419404,0.6352688074111938,0.4285714328289032,160,5,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.46722112523872,37.66653406750119]}"
000084c3fe0e320daed0,15.410084116345862,42.36447351475452,21.350457958397207,17.21026399613123,302,992156400000,2398,2.2604809165967588,2.1578556308740824,2.1149001954468543,2.105574392223691,0.5760222673416138,0.5682706236839294,0.57257479429245,0.5672916173934937,0.46894896030426025,0.45185041427612305,0.44909635186195374,0.44046473503112793,0.3535014113731886,0.3958927588944161,0.3914753691536178,0.4083913390283638,0.0337875424180345,0.03380745987507881,0.033945596505296424,0.034235105448931144,0.038156444073276855,0.052042738952646266,0.05485283092882551,0.06094751282467198,37.66550646361163,-119.46924033902968,2.0622009795926095,0.5757420063018799,0.49338769912719727,160,5,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.46930996735829,37.66559821690259]}"
00002bf167143f4eab07,28.42842377316026,28.669962736198382,11.366634743098956,14.935506471184738,279,992156400000,2403,2.3297299834966587,2.1790649872921506,2.1275206709040773,2.0972873299858072,0.5940501689910889,0.5992893576622009,0.6051648855209351,0.6040292382240295,0.27948445081710815,0.2843463122844696,0.2993359863758087,0.3010358512401581,0.4650512746308637,0.39939506500935706,0.3804424413294789,0.37173158295272213,0.025856256537988356,0.03642503065078136,0.03972221790282205,0.039559804978030695,0.05476265446079083,0.06279541500130201,0.07337068823471365,0.08614907524111347,37.66739292570828,-119.46762337151826,2.1863957597173145,0.6352688074111938,0.30967962741851807,160,5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.46763408967885,37.66736344318544]}"
0000e776ec6b4ac63595,2.489192624008818,6.0698596938221465,4.0589135507855625,3.9871138586113335,323,992156400000,2364,2.010091387539509,1.8958591343232594,1.8545569475647146,1.8228070872044453,0.6489468812942505,0.6289519667625427,0.6184177994728088,0.606715202331543,0.4144074320793152,0.35953325033187866,0.33337289094924927,0.3093154728412628,0.10812420351309357,0.18556164790897936,0.26221972524935533,0.2976916447302624,0.010003773335645831,0.036313611607588045,0.03819896033790483,0.04301795297523155,0.037323427357724814,0.07995443709925927,0.08364639040161008,0.09409888694519238,37.66550646361163,-119.47489972531963,2.0654044750430294,0.6404187679290771,0.42606037855148315,160,5,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.47492676133984,37.6654172874058]}"
000068dc1c4f65bdb806,-1.9584136159069003,4.582839489508895,-2.453881765449742,1.685656352735508,0,992156400000,2362,1.250360865515882,1.38343877057912,1.438391785744253,1.5199904164813571,0.43582168221473694,0.47861447930336,0.4972451329231262,0.5175071954727173,0.07961945980787277,0.08879587054252625,0.11339422315359116,0.13587714731693268,0.124004476879712,0.17846036143253802,0.18325044939692542,0.2117940344668997,0.028477524410096444,0.039582999590205094,0.04575371144627561,0.050326998480269274,0.019866413235483778,0.046289568896192394,0.06195128480627819,0.06904716272618024,37.66388949610021,-119.47651669283104,1.25531462585034,0.41279706358909607,0.07461842894554138,160,5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.47640631110959,37.663890372960424]}"
00004008a8d911d3ed96,10.392535240993437,18.724556551298434,7.671091289568835,5.83426168813074,257,992156400000,2247,1.3125568195285933,1.2603937104677734,1.2796765688861544,1.323867809787941,0.4591149091720581,0.48020756244659424,0.4797074794769287,0.48528823256492615,0.054603397846221924,0.07376782596111298,0.08021819591522217,0.0845930278301239,0.36181418533917825,0.31142638617005564,0.2865729360262501,0.29777806318458305,0.08572840038821095,0.08252011910410934,0.06725982220983642,0.06050297528423797,0.11360225169353808,0.11740220470955598,0.10023195552691994,0.09088074299318677,37.678981192873415,-119.48621849789954,1.02954517657444,0.43704915046691895,0.05464737117290497,160,5,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48628498474267,37.67895592151854]}"
0000e979ff62a7330806,23.441199824233685,38.732774572339885,17.421972249538047,12.768850744475769,32,992156400000,2252,1.245530740295667,1.2791518689143624,1.3172200001760688,1.3423468790889426,0.4767589569091797,0.48079913854599,0.49161195755004883,0.5006621479988098,0.0591287761926651,0.07193078100681305,0.08814412355422974,0.10003651678562164,0.1825830736938742,0.20588375005436216,0.2238642236693545,0.23742051644119852,0.032337965704114124,0.04164649016006403,0.04420352421291422,0.049299230618009456,0.030919266028941066,0.059131013324446494,0.07053898040505382,0.07820800587617205,37.67952018204389,-119.48487102497336,1.245086663004713,0.48098981380462646,0.08580358326435089,160,5,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48485156125152,37.679490779717284]}"
0000ed7a995e9c6c0b00,15.05524566715236,30.472412306025646,13.745840512072773,10.633110849978323,264,992156400000,2250,1.4340304705277578,1.3725241663525687,1.3687752621938953,1.3492533134042535,0.4868999421596527,0.47606876492500305,0.4712626039981842,0.4803459644317627,0.1169772520661354,0.07622988522052765,0.07745541632175446,0.07915511727333069,0.2347974310968867,0.2716863243976663,0.2913951835903846,0.28706022628492905,0.04463890206326671,0.056545953465801935,0.06786900149000305,0.07253401883549233,0.05304129413070039,0.09411988682302048,0.10562845683283359,0.1064686280274143,37.685449062919076,-119.48702698165525,1.2735849056603774,0.4466303884983063,0.07990165799856186,160,5,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.48706815383652,37.68541826656435]}"
0000e956e9b8cb3a0cf9,16.72257314826545,44.40345904108942,12.286766532656081,8.255536339194629,237,992156400000,2238,0.9891719092935007,1.0651206792421322,1.1215783215633557,1.165618753113719,0.35947197675704956,0.3842724561691284,0.4168659448623657,0.4261772930622101,-0.10713411867618561,-0.04288486763834953,-0.025176500901579857,-0.006892723962664604,0.1204347013575906,0.18461569315251786,0.20962068055389235,0.2206542661451572,0.03002512600800308,0.05004831859596255,0.05763766860608289,0.06112299804986488,0.03452527767069788,0.06317330195599886,0.08023275828344445,0.08615761267131582,37.6841015899929,-119.48702698165525,0.9984736708216739,0.3529411852359772,-0.09617850929498672,160,5,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-119.4868980059712,37.68406120506245]}"
