system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,ordinal_day,lat,lon,median_evi,median_ndvi,median_ndwi,satellite,slope,.geo
00001ce74e7594bcc16d_126,17.53087547,24.24441854,9.746913114,9.759824766,92,1.18362E+12,1768,1.282576256,1.263366325,1.243146021,1.232104587,0.492439389,0.492082149,0.487419069,0.482329696,0.032314617,0.044322599,0.043332499,0.044543523,0.090643954,0.104054074,0.134315434,0.13464958,0.027667085,0.037159351,0.040475341,0.040573379,0.030130085,0.037635965,0.043976075,0.047931077,185,40.08529834,-120.5760546,1.294908062,0.516239345,0.033197436,5,21,
00001ce74e7594bcc16d_127,22.35547874,20.02940046,4.182677762,11.50296877,102,1.18362E+12,1796,1.33899649,1.419144637,1.444233551,1.424308033,0.502743959,0.519971907,0.531098008,0.531045854,0.039703827,0.066364191,0.082292005,0.082361534,0.199456425,0.241603344,0.253617415,0.25904243,0.047544706,0.065186785,0.074362464,0.071935533,0.065380616,0.089380247,0.101502044,0.097263206,185,40.09311369,-120.5730902,1.23483614,0.487491071,-0.009200283,5,25,
00001ce74e7594bcc16d_128,10.9345746,26.53773669,12.05948568,9.636226739,259,1.18362E+12,1705,1.232514932,1.261888563,1.288345991,1.327047945,0.504580259,0.512799621,0.522877216,0.532101512,0.071761206,0.09208715,0.102246746,0.113592513,0.145272808,0.149336212,0.170302699,0.162590144,0.023389593,0.035968248,0.041831047,0.040367953,0.033831567,0.043898797,0.05268667,0.054285808,185,40.14647362,-120.5674308,1.110690234,0.483867437,0.053364471,5,5,
00001ce74e7594bcc16d_129,16.268309,22.33058054,8.519487067,9.620582765,104,1.18362E+12,1761,1.209878405,1.221066045,1.239386518,1.249500504,0.48391515,0.483680665,0.494241178,0.499193072,0.048578762,0.040031191,0.056874342,0.062707067,0.108551734,0.152592112,0.180271082,0.198953882,0.030384304,0.04795284,0.04949485,0.050661993,0.041444382,0.077015303,0.078996577,0.081458992,185,40.16399076,-120.5208082,1.118992115,0.451931655,5.61E-04,5,7,
00001ce74e7594bcc16d_130,19.70315273,16.08952178,6.7405699,9.442781208,165,1.18362E+12,1750,1.198592261,1.187444069,1.157122624,1.148202861,0.493559808,0.478103459,0.471091568,0.467914402,0.082236774,0.062173933,0.049557466,0.039012924,0.08237924,0.130462908,0.162095231,0.163114715,0.022998573,0.038849077,0.050860443,0.052549757,0.032252082,0.050279646,0.068630939,0.07563571,185,40.13057343,-120.5164963,1.346664454,0.526069522,0.113995753,5,14,
00001ce74e7594bcc16d_131,23.48637049,35.03247581,18.42522421,16.5528625,184,1.18362E+12,1775,1.43631566,1.412606575,1.399198974,1.40551691,0.543806612,0.537463427,0.534114361,0.53426379,0.161448091,0.14837712,0.139430702,0.140416443,0.08216809,0.100823349,0.113197063,0.13269353,0.013917837,0.016650315,0.020934253,0.02488788,0.018843332,0.020370889,0.030978075,0.037292352,185,40.13030394,-120.5232337,1.408180301,0.580539107,0.194237456,5,17,
0000d4b86486b5469a9f_0,13.90057985,10.84362143,6.20250969,7.326310708,288,1.15303E+12,2051,1.066213312,1.14754197,1.194573256,1.204924642,0.47855103,0.497405499,0.510626674,0.513227224,-0.005595811,0.023696521,0.039860886,0.044420481,0.08330014,0.135412057,0.165933187,0.181836971,0.01516721,0.034283388,0.041634567,0.045433151,0.020221745,0.05229302,0.06718437,0.072934808,196,40.03005195,-120.3631539,1.083086053,0.485388994,-0.006214689,5,15,
0000d4b86486b5469a9f_1,23.14744057,17.92778023,6.507866153,10.73063569,284,1.15303E+12,2014,1.394804666,1.379862053,1.40226389,1.379960252,0.572785139,0.571621656,0.561946392,0.55956614,0.126627743,0.120135322,0.114785656,0.113512732,0.195258266,0.15854522,0.196834692,0.206831478,0.030136176,0.032504313,0.04162276,0.047019855,0.028616442,0.046676577,0.062193087,0.06953091,196,40.02870448,-120.3653098,1.475661173,0.562144578,0.118291982,5,15,
00003ff6ae8e2a46c759_0,11.08149021,11.4852558,7.011100032,5.950497166,197,6.21068E+11,1838,1.003726162,1.198805293,1.367396358,1.475850521,0.452281982,0.501161277,0.548331559,0.576708078,0.114369094,0.167785734,0.218682349,0.254414022,0.331787516,0.448625585,0.458282441,0.40758583,0.114727333,0.143927353,0.132070703,0.114985392,0.097014902,0.128057332,0.128540733,0.124322928,248,39.85488047,-120.6488181,0.797254488,0.403281182,0.02739726,5,16,
00003ff6ae8e2a46c759_3,5.59120684,6.865434824,3.472785989,3.273130438,232,6.21068E+11,1867,1.241799699,1.263355095,1.335145925,1.365460173,0.545973361,0.55732435,0.571754754,0.581334472,0.156079307,0.172995225,0.200721398,0.217620239,0.084927588,0.169473822,0.1882837,0.206956192,0.023102872,0.045361133,0.052669754,0.0575933,0.036104391,0.065589061,0.079486696,0.083602441,248,39.82442759,-120.631301,1.358372205,0.579416811,0.209157124,5,12,
00003ff6ae8e2a46c759_4,-2.538432039,-1.411830025,0.605903131,0.401692556,19,6.21068E+11,2084,1.138374751,1.206132659,1.215920946,1.284962525,0.503546059,0.525382042,0.537521422,0.556932211,0.057265051,0.122200102,0.156811133,0.178630814,0.214621714,0.288624174,0.294285733,0.332417148,0.065445933,0.079592822,0.081438683,0.088537562,0.10575657,0.146835505,0.157853279,0.163099603,248,39.83574636,-120.6100109,0.972665464,0.470826834,-0.015662916,5,24,
00003ff6ae8e2a46c759_5,19.12070436,25.60993181,12.59309787,10.45347813,5,6.21068E+11,1756,1.665612818,1.687677021,1.74806685,1.821956028,0.623333335,0.641156435,0.656241357,0.669590294,0.334088326,0.357884496,0.376954794,0.388165623,0.259230121,0.262183395,0.26153736,0.2532672,0.055055869,0.052683615,0.054582333,0.051329553,0.043772871,0.058930831,0.056735479,0.054619886,248,39.84733463,-120.6472012,1.609329446,0.586681962,0.309332073,5,26,
00003ff6ae8e2a46c759_6,6.604863536,2.332430955,1.723260654,3.940133499,332,6.21068E+11,1435,1.820865244,1.649668621,1.627784906,1.588780208,0.64781183,0.625214875,0.614898324,0.60479182,0.266371608,0.250533044,0.258092463,0.253932983,0.295201206,0.321368035,0.318433078,0.331041257,0.0257125,0.049631007,0.056221119,0.073673884,0.038032421,0.0568465,0.053157966,0.062864184,248,39.8387108,-120.6717252,2.124183007,0.675189376,0.240514681,5,5,
00003ff6ae8e2a46c759_7,2.292108295,3.374589436,5.99981704,2.711797352,340,6.21068E+11,1974,1.817640703,1.813388328,1.817642011,1.773708944,0.681647778,0.691663086,0.682884216,0.672795355,0.33059755,0.344108999,0.330737233,0.315275043,0.169978086,0.198060009,0.272392099,0.33802458,0.032517859,0.040057037,0.062706053,0.082068442,0.065777861,0.047083091,0.093332756,0.121101998,248,39.84329221,-120.6310315,1.888331242,0.667738497,0.368157417,5,20,
00003ff6ae8e2a46c759_8,21.06768997,23.01096894,11.10093794,12.2487418,335,6.21068E+11,1681,1.791058773,1.784628669,1.805447077,1.809961664,0.654422462,0.656239688,0.65012306,0.647603929,0.328635722,0.354815274,0.364236593,0.365311235,0.171973105,0.311411722,0.346365118,0.376365269,0.02234333,0.037741873,0.065504851,0.076936282,0.045348577,0.053568888,0.080415706,0.095283599,248,39.84814311,-120.6550165,1.806975346,0.66854459,0.319841266,5,24,
00003ff6ae8e2a46c759_9,13.28367324,12.5996175,4.815527328,8.355052401,327,6.21068E+11,1553,1.267024899,1.384914957,1.51068264,1.602308297,0.537383199,0.576784968,0.600854516,0.617961109,0.12226887,0.168272674,0.206607699,0.237302467,0.334425556,0.369893972,0.41617551,0.44039606,0.080180973,0.103100978,0.107834108,0.10526115,0.114732082,0.136170156,0.147254048,0.15413186,248,39.84248372,-120.6674133,1.046400219,0.520599246,0.075033374,5,4,
00003ff6ae8e2a46c759_10,13.00908986,12.22262133,6.61561606,5.825773821,254,6.21068E+11,1979,1.604475852,1.487489963,1.346767589,1.310493446,0.643705606,0.604880095,0.568825126,0.556072772,0.277590871,0.234049901,0.177779913,0.161652699,0.217688859,0.324372466,0.368684356,0.389307455,0.050576402,0.08527841,0.106961157,0.114843748,0.071241659,0.127700954,0.157400827,0.167998984,248,39.8435617,-120.6178263,1.787719955,0.697080314,0.338129491,5,10,
00003ff6ae8e2a46c759_11,9.248031145,22.22955425,15.11670749,7.580164014,300,6.21068E+11,1807,1.657649334,1.517012204,1.47138768,1.489611696,0.641195595,0.600647748,0.581505001,0.581421375,0.364747345,0.323749602,0.302721739,0.297138333,0.316741438,0.297642761,0.299595105,0.285641231,0.079919835,0.074296793,0.066220843,0.063359115,0.060686198,0.063075952,0.06464618,0.074828398,248,39.83332091,-120.6426198,1.682170543,0.669918716,0.405851454,5,27,
00003ff6ae8e2a46c759_12,20.59946943,15.85714802,7.712727185,10.70992813,210,6.21068E+11,1851,1.343717527,1.362839357,1.323189339,1.244333677,0.566697419,0.579835355,0.561683774,0.533683062,0.18641296,0.210802674,0.182512969,0.153499216,0.22045578,0.220492124,0.232903922,0.283927382,0.048312562,0.060788759,0.070508473,0.091502006,0.058725486,0.073308292,0.089631104,0.112043118,248,39.84544816,-120.6388468,1.372397841,0.566416025,0.184454411,5,17,
00003ff6ae8e2a46c759_13,16.42388005,16.69286064,9.150873732,8.611485604,223,6.21068E+11,1845,1.117769342,1.107719858,1.088723801,1.062211034,0.479220212,0.465298384,0.465480447,0.463419884,0.152095571,0.146963567,0.137781128,0.122431032,0.259330205,0.283367664,0.338416562,0.377004872,0.089739449,0.099782712,0.114903587,0.123079554,0.054920415,0.072596937,0.105788948,0.133625193,248,39.83817181,-120.6364214,1.139475185,0.51121372,0.156744942,5,20,
00003ff6ae8e2a46c759_14,9.103808742,10.56080329,7.411722664,4.623067713,35,6.21068E+11,1918,1.526534416,1.352996269,1.320115543,1.295158376,0.621226192,0.569074988,0.559458852,0.552096307,0.239866331,0.201577798,0.175277382,0.159759477,0.186239735,0.311923832,0.372006604,0.378152608,0.042843194,0.095034699,0.109036791,0.114470723,0.074256449,0.124833361,0.145865734,0.154640889,248,39.84410069,-120.6100109,1.79813871,0.695670784,0.345652819,5,14,
00003ff6ae8e2a46c759_16,-5.618805761,0.246837438,-0.209376269,-0.418988471,297,6.21068E+11,1959,1.986468347,1.992343383,1.958777818,1.897614896,0.742636919,0.734768629,0.727231264,0.712557554,0.432643294,0.418934882,0.419743717,0.40241304,0.111630833,0.19148482,0.245543002,0.281555219,0.018599133,0.034206781,0.051214417,0.06643648,0.045905597,0.044581742,0.059088257,0.066197976,248,39.83978878,-120.6205212,1.801574485,0.731099308,0.425735801,5,12,
00003ff6ae8e2a46c759_19,30.125721,24.7132685,16.99358634,15.78247342,299,6.21068E+11,1745,2.311257753,2.207186879,2.180203302,2.110515009,0.722443283,0.717345893,0.713390827,0.697463751,0.468265235,0.453257948,0.438961387,0.422665745,0.249334259,0.265108495,0.289510417,0.343937502,0.027571396,0.033245756,0.04430615,0.066138075,0.024356768,0.050230195,0.070182235,0.087760427,248,39.84302271,-120.6566335,2.321721985,0.726627231,0.481769562,5,30,
00003ff6ae8e2a46c759_20,20.3875963,23.30061659,12.01747051,11.02495905,291,6.21068E+11,1886,1.41268554,1.378858621,1.394624503,1.42501169,0.567971408,0.549719691,0.550447106,0.559972703,0.244783401,0.223578617,0.224471465,0.235450327,0.335987653,0.382671956,0.418066419,0.434853543,0.094987183,0.099385472,0.106716787,0.106630204,0.139543539,0.143872926,0.154932955,0.155760862,248,39.83251242,-120.6404638,1.619798811,0.627132118,0.279785812,5,15,
00003ff6ae8e2a46c759_21,32.09721037,29.75294392,17.54205079,17.62568546,308,6.21068E+11,1604,2.075530558,2.02622538,1.923723499,1.90581119,0.690032244,0.668792129,0.654373646,0.640262723,0.427526206,0.357012689,0.328384757,0.30740273,0.313912817,0.34970743,0.318509969,0.830616998,0.022004828,0.058410783,0.074330691,0.10012764,0.055018016,0.111473264,0.124841606,0.147380332,248,39.8435617,-120.6598674,2.303543914,0.707241893,0.472751439,5,24,
00003ff6ae8e2a46c759_24,18.77269973,26.04289668,15.4754642,12.45596022,14,6.21068E+11,1717,1.696043251,1.864428985,1.910939806,1.840622963,0.64633286,0.672601521,0.675712466,0.657841206,0.360714465,0.386806786,0.400014192,0.393150747,0.2198693,0.296894597,0.345651345,0.385951016,0.032202731,0.046643971,0.047691107,0.068606547,0.034431576,0.047772201,0.047138436,0.068937359,248,39.8484126,-120.6498961,1.544423878,0.605442166,0.307389945,5,23,
00003ff6ae8e2a46c759_25,12.50155905,22.02362474,10.99989452,8.638141308,187,6.21068E+11,1845,1.150391959,1.050586785,1.020994797,1.06807529,0.507004738,0.471870512,0.463492036,0.474440634,0.152037829,0.122863278,0.116926819,0.128767878,0.205786737,0.256897606,0.304388877,0.335073022,0.056032496,0.084071317,0.10190972,0.108232928,0.062225593,0.081040888,0.095952814,0.097734897,248,39.8384413,-120.6374994,1.39916097,0.57047832,0.187817261,5,18,
000071965ec99d43cfe1_0,21.17239336,15.84640243,6.085627184,11.37549528,268,1.18362E+12,1696,1.56485455,1.592385997,1.629832197,1.633828334,0.578853667,0.579170823,0.582584381,0.587598324,0.217937708,0.211379647,0.212952971,0.215180442,0.151192429,0.191661304,0.202993126,0.209184494,0.036927168,0.04025443,0.038080538,0.039596631,0.052659968,0.060627875,0.061079943,0.066355587,185,40.12194961,-120.6097414,1.487893511,0.582875729,0.218298048,5,22,
000071965ec99d43cfe1_1,25.80058951,20.02075438,7.232284176,14.00946346,209,1.18362E+12,1904,1.456097989,1.444665644,1.383587322,1.32948817,0.557861269,0.562723577,0.542842388,0.520750642,0.184767097,0.184727743,0.163007572,0.128561258,0.112610341,0.120225026,0.161201744,0.209864592,0.013588355,0.019239684,0.038497724,0.060469662,0.028594657,0.030057564,0.050257494,0.081497983,185,40.12707001,-120.6016566,1.476619166,0.546643376,0.186861649,5,33,
0000c6e35429f269fa14_0,5.889301412,1.522755198,0.243184581,2.41595105,284,6.49926E+11,1807,2.077344055,2.038934478,1.945050983,1.890246951,0.75375843,0.740820229,0.73310262,0.728754938,0.560653806,0.527376175,0.502667546,0.489406824,0.177802941,0.213971869,0.246052268,0.233222503,0.01201581,0.019799302,0.027577298,0.026991898,0.030990849,0.045457812,0.051123086,0.055262599,217,39.99070575,-120.6957102,2.226538222,0.753021538,0.606936395,5,15,
0000c6e35429f269fa14_1,17.50091768,11.53496029,3.803539882,8.737220103,265,6.49926E+11,1909,1.32451967,1.457984741,1.540494374,1.544587153,0.561256349,0.61228621,0.634535849,0.641553819,0.224037096,0.26924485,0.286556959,0.292313874,0.190516154,0.196490603,0.190006745,0.174818158,0.072948803,0.065819945,0.055401385,0.048482739,0.030746102,0.052957182,0.063228214,0.061354372,217,39.98585484,-120.6895118,1.405001737,0.574166059,0.195043102,5,10,
0000c6e35429f269fa14_2,20.84047612,14.96107812,3.613215887,10.87838564,65,6.49926E+11,1828,1.80104252,1.745039073,1.704419369,1.68860836,0.695985734,0.694786489,0.684410036,0.680901349,0.374218374,0.371034324,0.356141508,0.348560303,0.168826949,0.142333381,0.146974326,0.174641024,0.03333018,0.022438628,0.03394751,0.040946298,0.026450374,0.028512109,0.044307194,0.057241318,217,39.99501766,-120.7027171,1.745898895,0.720303893,0.433256626,5,19,
0000c6e35429f269fa14_3,-0.203081125,-2.075341219,-0.615130938,0.513951195,224,6.49926E+11,1832,1.589327041,1.546519658,1.611982022,1.631776536,0.622181416,0.610351086,0.625346959,0.636071026,0.361156344,0.327406734,0.327759057,0.335754097,0.280451309,0.251003877,0.241025156,0.246004575,0.081480445,0.062259326,0.05578798,0.057835269,0.042283465,0.065104306,0.06065237,0.067691497,217,39.97264961,-120.703256,1.561797753,0.623318374,0.344955713,5,15,
0000c6e35429f269fa14_4,6.36355821,-0.51189517,4.009191017,0.886279063,275,6.49926E+11,1550,1.922087552,1.839792925,1.683102273,1.633379674,0.678954005,0.660945117,0.62619406,0.614734471,0.352875084,0.300944507,0.242181718,0.221221268,0.270153021,0.26935848,0.305806339,0.290232947,0.036166137,0.048890349,0.064225712,0.062772102,0.059076528,0.085967422,0.11379214,0.11275898,217,39.99367019,-120.7145748,2.287191726,0.734355032,0.37588653,5,37,
0000c6e35429f269fa14_5,2.437003903,-0.595358519,-2.567469588,2.624828205,327,6.49926E+11,1918,1.141391255,1.291256393,1.417106154,1.471343812,0.497643262,0.543711126,0.590298295,0.612111211,0.176820099,0.217742085,0.260994136,0.284510612,0.225220656,0.298387639,0.313452536,0.296597425,0.061639605,0.088657151,0.096617043,0.091569826,0.088342608,0.117647201,0.121421054,0.122263707,217,39.98208192,-120.6927458,1.085032401,0.480910689,0.157088116,5,4,
0000c6e35429f269fa14_6,14.93122059,9.094149966,7.36448757,5.916268975,316,6.49926E+11,1897,1.767167931,1.808227613,1.812431753,1.818995817,0.70489502,0.712977886,0.714976072,0.717283368,0.449338526,0.467588246,0.476410449,0.480187088,0.118393615,0.166645786,0.165193446,0.1692866,0.022315737,0.021453591,0.022018871,0.022917932,0.033447186,0.036938987,0.040729309,0.045231209,217,39.99178372,-120.6919373,1.76319836,0.702040792,0.446033806,5,10,
0000c6e35429f269fa14_7,27.09925106,21.55644663,7.718326579,13.54044716,340,6.49926E+11,1896,1.426194845,1.335420859,1.336697957,1.35717744,0.57583189,0.565866292,0.573782861,0.584497631,0.234204397,0.213906065,0.227157608,0.239948332,0.151299777,0.216615807,0.232174574,0.240399882,0.044274056,0.061179571,0.068882082,0.072450264,0.038972869,0.082574709,0.105687233,0.109479436,217,39.9831599,-120.6967882,1.550890093,0.595246911,0.312958449,5,14,
0000c6e35429f269fa14_8,19.95234871,20.55416988,6.902389448,11.17728471,53,6.49926E+11,1908,1.255431494,1.311551312,1.347933713,1.401066981,0.558853924,0.577387154,0.592576802,0.607221723,0.165320396,0.185478792,0.221619546,0.258795351,0.216071145,0.222956674,0.248042864,0.279913722,0.06999926,0.074293269,0.083140025,0.090999659,0.06136019,0.074672584,0.106453567,0.133965765,217,39.98908878,-120.7019086,1.247471342,0.552238822,0.195402294,5,15,
00002f181abd29fa2044_0,22.56907979,15.46343168,9.785722506,8.502066032,50,5.24387E+11,1151,1.960773432,1.948161938,1.958146632,1.965114594,0.719618917,0.724184394,0.722508669,0.719597101,0.360734463,0.358855605,0.363525391,0.362808019,0.139294842,0.179508568,0.215492599,0.232768788,0.019274282,0.027892198,0.037777131,0.041500723,0.03143627,0.045335803,0.064424465,0.067155542,225,39.94192723,-120.880314,1.962252844,0.730181694,0.382553101,5,14,
00004c780f5ec888851a_0,-0.948414132,7.761777159,3.049704143,0.673414243,185,1.21403E+12,1687,1.581303095,1.567418897,1.610246107,1.629917154,0.563609064,0.571001351,0.57748127,0.587769508,0.134695575,0.147060737,0.16639857,0.178069204,0.232971513,0.320534955,0.309336636,0.310971582,0.057328102,0.068654868,0.066990904,0.061135551,0.104002324,0.117496603,0.115879363,0.106076238,172,39.81472578,-120.802969,1.357054199,0.509563863,0.091671325,5,14,
00004c780f5ec888851a_1,34.99514847,29.35103217,11.29505653,9.296089343,5,1.21403E+12,1661,1.939027934,1.987924378,1.972309406,2.029989507,0.594936669,0.630762458,0.648890376,0.646956086,0.360259205,0.363485217,0.369894147,0.380655557,0.296596523,0.365548762,0.321688359,0.344789528,0.03876545,0.045617708,0.046002988,0.043734965,0.079587557,0.097061228,0.101975266,0.097089024,172,39.85002957,-120.7935367,1.599254027,0.548151851,0.364140689,5,15,
00004c780f5ec888851a_3,8.742568505,14.08706101,8.365714277,4.190696795,160,1.21403E+12,1319,1.894045618,1.902808063,1.860321045,1.807118556,0.672216773,0.646323919,0.629265606,0.611460626,0.240650594,0.236279219,0.233388424,0.238154322,0.181477187,0.310474755,0.305082474,0.345622023,0.017649228,0.062258175,0.08084961,0.080265614,0.039035797,0.090065592,0.100140097,0.100231323,172,39.82900899,-120.8326134,1.830309498,0.6433779,0.236168653,5,20,
00004c780f5ec888851a_4,20.2304131,21.24203705,7.528292074,6.389829086,277,1.21403E+12,1592,1.348635972,1.460809812,1.392334115,1.535808257,0.481868923,0.481711119,0.470111221,0.459728479,0.114544123,0.172911912,0.194274366,0.214365423,0.778180159,1.505787601,3.116173155,2.749341745,0.041589904,0.073027355,0.092655882,0.091900683,0.048828586,0.102484813,0.127636628,0.132040335,172,39.82119365,-120.8169828,1.25943554,0.437552571,0.062315132,5,15,
00004c780f5ec888851a_5,17.80221851,26.2660161,12.96634926,6.356885642,6,1.21403E+12,1804,1.632405275,1.691271897,1.688226675,1.681845954,0.583721578,0.607014418,0.619625092,0.626256824,0.221424639,0.288287163,0.311596811,0.315737665,0.196961438,0.207460994,0.239918528,0.243359413,0.064032011,0.059899062,0.061181366,0.062340791,0.054101935,0.098273425,0.105173149,0.103787854,172,39.8238886,-120.8018911,1.710165308,0.552263439,0.126830727,5,12,
00004c780f5ec888851a_6,7.063619091,3.112751728,3.016564667,1.559186159,313,1.21403E+12,1602,2.204409244,2.143776162,2.164238331,2.144851584,0.741644204,0.727618039,0.716980994,0.706528485,0.531827211,0.515206873,0.482999861,0.469612002,0.172177667,0.241990304,0.249149607,0.239824954,0.017085597,0.028831155,0.034943909,0.041921658,0.019976316,0.037399792,0.054267146,0.073335926,172,39.85461098,-120.780062,2.439530906,0.777411401,0.562318861,5,21,
00004c780f5ec888851a_7,39.11703469,31.11889812,14.72002748,16.56727774,225,1.21403E+12,1729,1.722643886,1.691315621,1.728433735,1.721557186,0.648647428,0.642002523,0.646375775,0.637490273,0.35692504,0.324489534,0.329134524,0.324968994,0.130677156,0.190539668,0.231552385,0.241516531,0.03039895,0.046232202,0.058000265,0.056322454,0.062443997,0.088006721,0.094702238,0.096627933,172,39.82820051,-120.7989266,1.75844806,0.689449728,0.40729928,5,12,
00004c780f5ec888851a_8,30.08139522,29.73067483,12.12047113,12.19677704,256,1.21403E+12,1922,1.526905158,1.593414763,1.611488781,1.603513685,0.620473027,0.627683282,0.634580433,0.635387778,0.276555181,0.312650084,0.331453174,0.331597835,0.118292284,0.178762497,0.170443201,0.198433169,0.018167381,0.031294794,0.034099956,0.034116468,0.032919239,0.043230215,0.048844753,0.056657958,172,39.83251242,-120.7908418,1.660754294,0.59946835,0.272780895,5,7,
00004c780f5ec888851a_9,22.58017147,28.8453515,13.19325379,13.19454573,219,1.21403E+12,1609,1.413173071,1.403412596,1.369614489,1.325722669,0.562295437,0.548240662,0.542905807,0.540612161,0.141150534,0.149713427,0.157249421,0.144940451,0.145697459,0.182868478,0.189985675,0.193931648,0.031702443,0.047662968,0.049205742,0.047517236,0.042498406,0.06360961,0.063852115,0.061289741,172,39.83628535,-120.8261456,1.564955235,0.599169254,0.167688623,5,18,
00004c780f5ec888851a_12,20.25723444,27.13972859,13.561239,7.082607462,139,1.21403E+12,1663,1.842486859,1.804872539,1.744167183,1.712868455,0.589343071,0.584076285,0.581160963,0.583217859,0.25067848,0.250276923,0.253398538,0.257649213,0.205204361,0.261991963,0.272375804,0.279973454,0.047918655,0.061067371,0.06366538,0.070805561,0.065266177,0.094566945,0.098260436,0.109006967,172,39.83332091,-120.8094369,1.651028149,0.594098389,0.269120336,5,11,
00004c780f5ec888851a_13,10.75843487,15.04941051,9.30220148,0.165984285,295,1.21403E+12,1747,2.357033952,2.041730044,1.96323075,1.893354184,0.674877644,0.590216517,0.547384143,0.521332979,0.485056788,0.433602959,0.39965868,0.38334465,0.434828004,0.455738119,0.432732186,0.427209376,0.028878465,0.042473181,0.054059764,0.062429281,0.03108981,0.079609282,0.097053331,0.100669381,172,39.84275322,-120.8094369,2.249967621,0.611073732,0.499774903,5,19,
00004c780f5ec888851a_15,22.94145612,20.31929109,6.293453547,10.73993059,202,1.21403E+12,1544,1.594303591,1.500304173,1.575948655,1.642359834,0.567104578,0.571414292,0.595189452,0.609084845,0.163238406,0.184490651,0.200985923,0.215578884,0.155199007,0.243780385,0.292732743,0.309346763,0.022625724,0.038828769,0.046927909,0.047187467,0.036895774,0.060295411,0.069657435,0.066150058,172,39.81230033,-120.8118624,1.585727525,0.583559811,0.167771548,5,22,
00004c780f5ec888851a_16,27.86521908,27.50535496,14.48366029,14.33516539,212,1.21403E+12,1650,1.563162255,1.718287046,1.845582549,1.739861402,0.630649209,0.654709637,0.665164769,0.664903045,0.22783576,0.267241031,0.285144538,0.302383691,0.145773809,0.220666224,0.193183167,0.311554975,0.028962077,0.035694112,0.039269334,0.038489318,0.060276862,0.067375028,0.066109403,0.072576732,172,39.83520737,-120.8175217,1.745330388,0.623833477,0.214099839,5,18,
00004c780f5ec888851a_18,7.094135362,10.43722195,4.929461078,2.113730936,97,1.21403E+12,1549,1.647452387,1.771220655,1.82098349,1.836745289,0.601130962,0.642905295,0.662723243,0.67051053,0.268752545,0.321107268,0.340732455,0.347963929,0.165209159,0.254450156,0.246246217,0.244943511,0.03598919,0.041977313,0.036881573,0.037899905,0.057964625,0.072908967,0.070744598,0.076080259,172,39.85488047,-120.7708992,1.260669302,0.525268376,0.075545147,5,7,
00004c780f5ec888851a_20,8.49745921,5.885042939,3.285040088,1.930882063,13,1.21403E+12,1640,2.157113187,2.127564865,2.099857474,2.09306443,0.733655095,0.728687286,0.721602201,0.716373682,0.481950283,0.473271906,0.457457095,0.445449084,0.19040393,0.244767804,0.215820394,0.212990529,0.023817796,0.023391132,0.022700132,0.02542542,0.030892841,0.027564618,0.040232995,0.047724532,172,39.84814311,-120.8013521,2.193640124,0.733679175,0.468286097,5,21,
00004c780f5ec888851a_21,28.12965623,28.98402831,14.94021992,11.20491989,105,1.21403E+12,1683,1.835637503,1.838653496,1.796352052,1.772499085,0.625319898,0.635932684,0.647915244,0.64528358,0.304696798,0.32375133,0.332252055,0.322354257,0.220913866,0.264458413,0.303296145,0.357108913,0.04029145,0.051144017,0.061552827,0.070158541,0.054845569,0.0983446,0.127178063,0.134916386,172,39.8335904,-120.8102454,1.822782639,0.636736095,0.274809152,5,17,
00004c780f5ec888851a_22,31.76290933,31.99829343,16.46326066,16.3654385,287,1.21403E+12,1512,1.818712735,1.862091836,1.866099301,1.906921712,0.639788747,0.658121109,0.660980105,0.672336817,0.301276237,0.319029301,0.32935223,0.331176519,0.297274464,0.2905873,0.270946768,0.301897769,0.040904317,0.040599226,0.047127705,0.048724681,0.087764112,0.075137417,0.064930757,0.069765786,172,39.83305141,-120.8204862,1.881533101,0.697416961,0.387593478,5,33,
00004c780f5ec888851a_25,19.22946211,29.22004838,14.68971783,12.06201869,249,1.21403E+12,1808,1.546031433,1.620167091,1.643272459,1.666177669,0.614434719,0.630418777,0.632093787,0.636026859,0.301214248,0.319959521,0.325879753,0.33043012,0.314953821,0.290688234,0.249910935,0.243805576,0.074301333,0.06136768,0.053337771,0.052941063,0.046739511,0.054248772,0.060584269,0.067614619,172,39.83655484,-120.8000046,1.281995974,0.518094659,0.262995362,5,5,
00004c780f5ec888851a_27,40.09566499,31.77594588,16.49263831,13.23816145,294,1.21403E+12,1760,1.837903021,1.839339929,1.875668843,1.783298654,0.687452495,0.685967267,0.680101156,0.676707804,0.389630407,0.387649983,0.383548617,0.364577532,0.19375691,0.20409199,0.240734552,0.235219141,0.010620457,0.023501375,0.027216001,0.029931244,0.009739662,0.040231768,0.042540809,0.052036509,172,39.82308011,-120.8086284,1.860657432,0.673649371,0.383353591,5,21,
