A. Organization Codes,,B. Fire_Information,,,C. Plot Characteristics,,,,,,,,D. Location Information,,,,,,E. Biophysical Setting,,,,,,F. Vegetation and Ground Cover (GC) Characteristics (%Cover),,,,,,,,,,,,,,,G. Species Dominance,,,,,,H. Potential Vegetation,,I. Ground Cover (GC) Information,,,,,,,,,,J. Site Photos and Notes,,,,,,K. CBI results from FIRESEV CBI-Modified Form (specifically designed for FIRESEV data collection),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. CBI Index Values by Stratum and fuels (calculated from percentages in FIRESEV form for the Key and Benson 2007 CBI form),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. FIREHARM_CBI_Estimates,,N. GeoCBI Estimates,
Organization,Project,FireDate,FireName,State,PlotID,Collection Date,FIRESEV_Examiner,Measurement_Units,Plot_Radius,Plot_Type,SampleEvent,LocType,Northing,Easting,UTM_Zone,Datum,GPS_Error,GPS_Err_Units,Elev,Aspect,Slope,Landform,Vertical_Slope_Shape,Horizontal_Slope_Shape,TotalTreeCover,SeedlingTreeCover,SaplingTreeCover,PoleTreeCover,MediumTreeCover,LargeTreeCover,VeryLargeTreeCover,TotalShrubCover,LowShrubCover,MediumShrubCover,TallShrubCover,GraminoidCover,ForbCover,FernCover,MossCover,UpperDominantSpecies1,UpperDominantSpecies2,MidDominantSpecies1,MidDominantSpecies2,LowerDominantSpecies1,LowerDominantSpecies2,PotentialVegTypeID,PotentialLifeform,BareSoilGC,GravelGC,RockGC,DuffGC,WoodGC,MossAndLichenGC,CharredGC,AshGC,BasalVegetationGC,WaterGC,Photo1 North-facing,Photo2 North-facing,Local1,Local2,Photo_Comments,FIRESEV_Comments,Plot_AreaBurned,A_FCovPre,A_FCovPost,A_Litter,A_Duff,A_FineFuel,A_LargeFuel,A_SoilRockCovCol,A_GreenBrown,A_GrayBlack,A_Red,B_FCov_Pre,B_FCov_Post,B_Altered,B_PctLive,B_Comp,B_Twig,B_TwgSpp,B1_FCov_Pre,B1_FCov_Post,B1_Altered,B1_PctLive,B1_Comp,B2_FCov_Pre,B2_FCov_Post,B2_Altered,B2_PctLive,B2_Comp,B2_Twig,B2_TwgSpp,C_FCov_Pre,C_FCov_Post,C_Altered,C_PctLive,C_CovChange,C_Comp,C_Twig,C_TwgSpp,D_FCov_Pre,D_FCov_Post,D_Green,D_BlackBrown,D_PctLive,D_Twig,D_TwgSpp,E_FCov_Pre,E_FCov_Post,E_Green,E_BlackBrown,E_PctLive,F_FCov_Pre,F_FCov_Post,F_Green,F_BlackBrown,F_PctLive,FIRESEV_Burn_Severity_Comments,LS_BurnSev,FIRESEV_Burn_Severity_FH_Overall,FH_Overstory,FH_Fuel,FH_Soil,EVT_pre,EVT_post,SS_pre,SS_post,ESP,A_Litter_cbi,A_Duff_cbi,A_FineFuel_cbi,A_LargeFuel_cbi,A_SoilColFracCov_cbi,cbi_A,B_Altered_cbi,B_PctLive_cbi,B_Comp_cbi,cbi_B_t,cbi_B,B1_Altered_cbi,B1_PctLive_cbi,B1_Comp_cbi,cbi_B1,B2_Altered_cbi,B2_PctLive_cbi,B2_Comp_cbi,cbi_B2_t,cbi_B2,C_Altered_cbi,C_PctLive_cbi,C_Comp_cbi,cbi_C_t,cbi_C,D_Green_cbi,D_BlackBrown_cbi,D_PctLive_cbi,cbi_D_t,cbi_D,E_Green_cbi,E_BlackBrown_cbi,E_PctLive_cbi,cbi_E,F_Green_cbi,F_BlackBrown_cbi,F_PctLive_cbi,cbi_F,cbi_tot_t,cbi_tot,FIRESEV_Cbi_calc_FH_Overall,FH_Average,GeoCBI_post,GeoCBI_pre
MFSL,FIRESEV,10/11/2009,West End,ID,10604,5/21/2010,A. Olson,E,37.20000076,M,IV,U,4727209,256401,12,WGS84,4,m,1291,270,0,PLA,LI,LI,0,0,0,0,0,0,0,0,0,0,0,70,0.5,0,0,N,N,N,N,BRTE,N,1127,SU,3,0,0,80,10,0,3,0,0.5,0,10604_N_Ground.JPG,10604_N_Stand.JPG,,,,,3,20,20,10,3,0.5,,3,3,98,0,,,,,,,,80,80,0.5,90,U,3,0.5,10,0,U,1,ARTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,NLS,1,1,1,1,2127,2127,HE,HE,1127,0.306091215,0.091827365,0.0153045607591062,NA,2.999693909,0.853229262,NA,NA,NA,NA,NA,0.0153045607591062,0.306091215182124,0,0.107131925313743,0.306091215182124,3.06091215182124,0,1.09175084175084,1.12233445566779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684037343,0.694231881,1,1,0.260659766,0.281574200373847
MFSL,FIRESEV,9/27/2009,Powerstation,ID,11301,5/21/2010,C. Lowney,E,37.20000076,M,IV,U,4747906,710194,11,WGS84,4,m,1225,,0,PLA,LI,LI,0,0,0,0,0,0,0,0.5,0.5,0.5,0,20,0.5,0,3,N,N,N,N,FESTU,N,1123,SU,0.5,10,3,80,0.5,3,0.5,0,0.5,0,11301_N_Ground.JPG,11301_N_Stand.JPG,,,,GRASS AND ROCK UNDERSTORY WITH SOME LOW SAGE.,90,30,30,90,10,80,,80,98,0.5,0,,,,,,,,70,70,98,98,U,3,0.5,0.5,98,U,1,ARTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,NLS,2,1,3,1,2123,2123,HE,HE,1123,2.754820937,0.306091215,2.44872972145699,NA,0.015304561,1.381236609,NA,NA,NA,NA,NA,2.99969390878482,0.0612182430364249,0,1.02030405060708,0.0153045607591062,0.0612182430364249,0,0.269130700948883,0.025507601265177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890223787,0.809016087,2,1.666666667,1.123095877,1.09645538448127
MFSL,FIRESEV,9/27/2009,Powerstation,ID,11601,5/21/2010,A. Olson,E,37.20000076,M,IV,U,4748013,710356,11,WGS84,3,m,1221,236,1,PLA,LI,LI,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,N,N,N,N,FEID,N,1123,HU,3,0,0,90,3,0,0.5,0,0.5,0,11601_N_Ground.JPG,11601_N_Stand.JPG,,,,FLAT. FIRE LOOKS LIKE IT MAY HAVE BEEN AN OLDER BURN.,10,80,90,3,3,3,,10,98,0.5,0,,,,,,,,3,0.5,40,60,M,10,0,98,0,H,0,ARTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,NLS,2,2,2,1,2123,2123,HE,HE,1123,0.091827365,0.091827365,0.0918273645546373,NA,0.015304561,0.072696664,NA,NA,NA,NA,NA,1.2243648607285,1.2243648607285,2,1.48290990715233,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.273586029,1.52526953,2,1.666666667,0.080487897,0.43512347324664
MFSL,FIRESEV,9/27/2009,Powerstation,ID,11602,5/21/2010,C. Lowney,E,37.20000076,M,IV,U,4748031,710924,11,WGS84,3,m,1223,234,2,PLA,UN,PA,0,0,0,0,0,0,0,0,0,0,0,40,0.5,0,3,N,N,N,N,FESTU,AGROP2,1123,HU,0.5,0.5,20,80,0.5,3,0.5,0,0.5,0,11602_N_Ground.JPG,11602_N_Stand.JPG,,,,,3,90,98,0.5,0.5,0.5,,0.5,98,0.5,0,,,,,,,,3,3,0.5,98,U,0.5,0,98,0,H,0,BRASS2,,,,,,,,,,,,,,,,,,,,,,,,,,,NLS,1,1,1,1,2123,2123,HE,HE,1123,0.015304561,0.015304561,0.0153045607591062,NA,0.015304561,0.015304561,NA,NA,NA,NA,NA,0.0153045607591062,0.0612182430364249,0,0.025507601265177,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768654559,1.020338061,1,1,0.015607621,0.0317009014140759
MFSL,FIRESEV,9/27/2009,Powerstation,ID,11603,5/22/2010,A. Olson,E,37.20000076,M,IV,U,4748518,714307,11,WGS84,3,m,1206,70,1,PLA,LI,CC,0,0,0,0,0,0,0,0,0,0,0,80,3,0,10,N,N,N,N,FEID,N,1123,HU,3,0,3,80,3,10,0,0,0.5,0,11603_N_Ground.JPG,11603_N_Stand.JPG,,,,,80,50,30,90,3,3,,0.5,98,0.5,0,,,,,,,,50,70,98,20,H,0.5,0.5,0,0,U,0,ARTR2,,,,,,,,,,,,,,,,,,,,,,,,,,Sage was dead pre-fire.,MS,1,1,2,1,2123,2123,HE,HE,1123,2.754820937,0.091827365,0.0918273645546373,NA,0.015304561,0.738445057,NA,NA,NA,NA,NA,2.99969390878482,2.44872972145699,3,2.8161412100806,0,3.06091215182124,0,0.765228037955311,1.02030405060708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.439938102,1.524963439,1,1.333333333,2.18699889,1.7735270185142
MFSL,FIRESEV,9/19/2009,Highway 46,ID,12601,5/22/2010,A. Olson,E,37.20000076,M,IV,U,4772739,692320,11,WGS84,3,m,1249,172,5,PLA,LI,PA,0,0,0,0,0,0,0,3,0,3,0,60,10,0,0.5,N,N,ARTR2,N,N,N,1127,SU,3,0.5,3,80,0.5,0.5,3,0,0.5,0,12601_N_Ground.JPG,12601_N_Stand.JPG,,,,,90,10,20,70,20,90,,3,90,3,0,,,,,,,,80,80,90,90,L,10,3,80,3,U,0,ARTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,3,3,3,1,2127,2127,HE,HE,1127,2.142638506,0.61218243,2.75482093663912,NA,0.091827365,1.400367309,NA,NA,NA,NA,NA,2.75482093663912,0.306091215182124,1,1.35363738394041,2.44872972145699,2.96908478726661,0,1.3544536271809,1.80593816957453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.369486107,1.519980954,3,2.333333333,1.375884965,1.40354045505561
MFSL,FIRESEV,9/19/2009,Highway 46,ID,12602,5/22/2010,C. Lowney,E,37.20000076,M,IV,U,4772817,689111,11,WGS84,2,m,1280,300,8,PLA,LI,LI,0,0,0,0,0,0,0,0,0,0,0,20,0.5,0,0.5,N,N,N,N,BRTE,N,1123,HU,20,0.5,3,70,0,0.5,0.5,0,0.5,0,12602_N_Ground.JPG,12602_N_Stand.JPG,,,,,10,60,60,3,3,,,3,98,0.5,0,,,,,,,,40,40,3,98,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLS,1,1,1,1,2123,2123,HE,HE,1123,0.091827365,0.091827365,NA,NA,0.015304561,0.066319763,NA,NA,NA,NA,NA,0.0918273645546373,0.0612182430364249,1,0.384348535863687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22533415,0.22533415,1,1,0.193531272,0.193531272319151
MFSL,FIRESEV,9/19/2009,Highway 46,ID,12603,5/22/2010,C. Lowney,E,37.20000076,M,IV,U,4772515,688616,11,WGS84,3,m,1268,,0,PLA,UN,PA,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0.5,N,N,N,N,NATGRA2,N,1123,SU,20,0.5,10,70,0.5,0.5,20,0,0.5,0,12603_N_Ground.JPG,12603_N_Stand.JPG,,,,,40,80,90,40,40,10,,30,90,10,0,,,,,,,,10,3,,,,3,0,98,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,2,3,2,1,2123,2123,HE,HE,1123,1.224364861,1.224364861,0.306091215182124,NA,0.306091215,0.765228038,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,3.02020202020202,3.02020202020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.892715029,1.892715029,2,2,0.740543263,0.75568654943044
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13301,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160195,718196,11,WGS84,8,m,1213,110,18,GMF,UN,LI,40,0,0,10,30,0,0,10,10,0,0,30,10,0,3,PIPO,N,N,N,NATGRA3,N,1053,CF,0.5,3,3,50,10,3,30,0,0.5,0,13301_N_Ground.JPG,13301_N_Stand.JPG,,,,,90,3,10,90,70,10,3,40,60,40,0,60,50,80,70,L,0,NATSHU,,,,,,,,,,,,,0.5,0,98,0,98,H,0,PSME,,,,,,,,40,40,80,20,98,,,,,,B. species may be a Ribes.,NLS,2,1,2,2,2053,2053,MA,MA,1053,2.754820937,2.142638506,0.306091215182124,0.0918273645546373,1.224364861,1.303948577,2.44872972145699,0.918273645546373,1,1.09175084175084,1.45566778900112,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,0.612182430364248,0.612182430364248,0.0612182430364249,0.428527701254974,NA,NA,NA,NA,1.272344659,1.552086522,2,1.666666667,1.029639833,1.06186591430333
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13302,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160214,717898,11,WGS84,7,m,1350,133,50,GMF,UN,PA,40,0,10,20,10,0,0,30,20,10,0,70,20,0,20,PSME,PIPO,N,N,NATGRA3,N,1045,CF,0.5,0,0,70,3,20,3,0,0.5,0,13302_N_Ground.JPG,13302_N_Stand.JPG,,,,,70,3,10,20,10,3,,20,90,10,0,30,30,30,90,L,0,NATSHU,,,,,,,,,,,,,0.5,0.5,98,0,98,H,0,PSME,10,0.5,0,98,0,0,PSME,50,50,90,10,98,3,3,98,0.5,98,B. species may be a ribes.,NLS,1,1,1,1,2045,2045,MA,MA,1045,0.61218243,0.306091215,0.0918273645546373,NA,0.306091215,0.329048056,0.918273645546373,0.306091215182124,1,0.556091215182124,0.741454953576166,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,0.306091215182124,0.306091215182124,0.0612182430364249,0.224466891133558,0.0612182430364249,0.0153045607591062,0.0612182430364249,0.0459136822773186,0.950175152,1.233598612,1,1,0.424740094,0.689192125367349
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13303,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160258,717771,11,WGS84,7,m,1398,86,42,GMF,CV,LI,30,0,0.5,3,20,3,0,0.5,0.5,0,0,10,50,0,0.5,PSME,PIPO,N,N,EPAN2,N,1045,CF,0.5,0.5,0,90,0.5,0.5,3,0,0.5,0,13303_N_Ground.JPG,13303_N_Stand.JPG,,,,,98,30,30,90,90,60,,98,10,90,0,20,60,98,3,H,,,,,,,,,,,,,,,3,0.5,98,0,98,H,0,NATSHU,3,0.5,0,98,0,0,PSME,20,10,60,40,80,20,3,10,90,50,,MS,3,2,3,3,2045,2045,MA,MA,1045,2.754820937,2.754820937,1.83654729109275,NA,2.754820937,2.525252525,2.99969390878482,2.96908478726661,3,2.98959289868381,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,1.2243648607285,1.2243648607285,0.612182430364248,1.02030405060708,2.75482093663912,2.75482093663912,1.53045607591062,2.34669931639629,2.237896643,2.490426147,3,2.666666667,2.64814079,2.30282943067034
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13304,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160387,717264,11,WGS84,6,m,1551,136,42,GMF,CC,LI,10,10,0,0,0,0,0,20,20,0,0,30,10,0,0,N,N,N,N,CARU,NATSHU3,1045,CF,10,0.5,20,40,0.5,0,30,0,0.5,0,13304_N_Ground.JPG,13304_N_Stand.JPG,,,,,98,0.5,80,98,90,98,90,90,30,70,0,50,20,98,3,H,,,,,,,,,,,,,,,3,0.5,98,10,60,H,2,PSME,,,,,,,,30,0.5,0,98,0,20,0.5,0,98,0,,SR,3,3,3,3,2045,2006,PO,HE,1045,2.999693909,2.754820937,2.99969390878482,2.75482093663912,2.142638506,2.730333639,2.99969390878482,2.96908478726661,3,2.98959289868381,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,2.75482093663912,3,2.68862871135598,2.91817161514131,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.897913478,2.943822059,3,3,2.785400404,3.01086599168871
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13305,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160341,717065,11,WGS84,6,m,1576,212,41,GMF,LI,LI,0,0,0,0,0,0,0,40,40,3,0,30,20,0,0,N,N,N,N,NATGRA3,NATSHU3,1045,CF,0.5,3,30,40,0.5,0,30,0,0.5,0,13305_N_Ground.JPG,13305_N_Stand.JPG,,,,,98,10,40,98,98,98,,90,20,80,0,70,60,98,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.5,0,98,0,20,0.5,0,98,0,,SR,3,3,3,3,2045,2169,MA,SH,1045,2.999693909,2.999693909,2.99969390878482,NA,2.448729721,2.861952862,2.99969390878482,2.96908478726661,3,2.98959289868381,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.983139476,2.983139476,3,3,2.93954648,2.98856962287383
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13306,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160260,716960,11,WGS84,5,m,1566,119,27,GMF,UN,CC,0,0,0,0,0,0,0,0.5,0.5,0,0,20,3,0,0,N,N,N,N,CARU,N,1045,CF,10,3,0.5,20,0.5,0,70,0,0.5,0,13306_N_Ground.JPG,13306_N_Stand.JPG,,,,,98,10,90,98,98,90,80,90,20,80,0.5,50,10,98,0.5,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.5,0,98,0,40,0.5,0,98,0,,SR,3,3,3,3,2045,2006,MA,HE,1045,2.999693909,2.999693909,2.75482093663912,2.44872972145699,2.464034282,2.733394552,2.99969390878482,3.04560759106214,3,3.01510049994898,3.01510049994898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.957376798,2.957376798,3,3,2.764326938,2.998356617068
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13307,8/23/2010,C. Lowney,E,37.20000076,M,IV,U,5160098,717199,11,WGS84,6,m,1483,130,40,GMF,CC,CC,0,0,0,0,0,0,0,50,50,0.5,0,20,10,0,0,N,N,N,N,SPBE2,CARU,1045,CF,10,0.5,3,50,0.5,0,40,0,0.5,0,13307_N_Ground.JPG,13307_N_Stand.JPG,,,,,98,20,40,90,80,40,,80,60,40,0,40,60,98,10,H,,,,,,,,,,,,,,,,,,,,,,,3,0.5,0,98,0,2,PIPO,10,0.5,0,98,0,30,0.5,0,98,0,,SR,3,3,3,3,2045,2169,MA,SH,1045,2.754820937,2.448729721,1.2243648607285,NA,1.224364861,1.913070095,2.99969390878482,2.75482093663912,3,2.91817161514131,2.91817161514131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,2.78037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.738526681,2.790551984,3,3,2.523880392,2.77407793736126
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13501,8/23/2010,A. Olson,E,37.20000076,M,IV,U,5156857,715347,11,WGS84,5,m,1750,10,28,GMF,LI,LI,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,N,N,N,N,N,N,1045,CF,20,10,3,40,3,0,20,0,0.5,0,13501_N_Ground.JPG,13501_N_Stand.JPG,,,,,98,20,90,98,80,90,60,80,10,90,0,20,3,98,60,M,,,,,,,,,,,,,,,,,,,,,,,3,0,0,98,0,0,PSME,60,3,0,98,0,,,,,,,SR,3,3,3,2,2045,2006,PO,HE,1045,2.999693909,2.448729721,2.75482093663912,1.83654729109275,2.754820937,2.558922559,2.99969390878482,1.2243648607285,2,2.07468625650444,2.07468625650444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.48862361,2.678655239,3,2.666666667,2.558839659,2.75945688125741
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13502,8/23/2010,A. Olson,E,37.20000076,M,IV,U,5156938,715445,11,WGS84,4,m,1729,340,47,GMF,LI,LI,50,0.5,30,10,3,0,0,10,3,0.5,0,10,30,0,3,PICO,N,N,N,ARLA8,N,1056,CF,3,0.5,0.5,80,3,3,0.5,0.5,0.5,0,13502_N_Ground.JPG,13502_N_Stand.JPG,13502_Stand2,13502_AboveStand1,"13502_AboveStand2-5, 13052_Stand2",SMALL AMOUNT OF BURNED AREA WITHIN PLOT. SMALL SPOT FIRES. ADDITIONAL PHOTOS TAKEN ON RIDGE ABOVE PLOT.,40,20,20,30,20,10,10,20,80,20,0,10,10,40,80,U,0,ROWO,,,,,,,,,,,,,0.5,0.5,20,90,0.5,U,0,SHCA,3,3,20,80,50,0,PSME,30,30,98,3,90,30,30,98,0.5,98,,NLS,1,1,1,1,2056,2056,PO,PO,1056,0.918273646,0.61218243,0.306091215182124,0.306091215182124,0.61218243,0.550964187,1.2243648607285,0.612182430364248,0,0.459136822773186,0.612182430364248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612182430364248,0.306091215182124,0,0.229568411386593,0.306091215182124,2.44872972145699,2.44872972145699,1.53045607591062,1.60697887970615,2.14263850627487,0.0612182430364249,0.0918273645546373,0.306091215182124,0.153045607591062,0.0612182430364249,0.0153045607591062,0.0612182430364249,0.0459136822773186,0.507601265,0.635139272,1,1,0.317549175,0.317549175108728
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13503,8/23/2010,A. Olson,E,37.20000076,M,IV,U,5156821,715477,11,WGS84,3,m,1783,206,28,GMF,LI,LI,20,0,0.5,3,3,10,0,0.5,0,0.5,0,20,20,0,0.5,PIPO,N,N,N,CARU,N,1045,CF,10,0.5,3,80,3,0.5,0.5,0.5,0.5,0,13503_N_Ground.JPG,13503_N_Stand.JPG,,,,"SITE AT TOP OF RIDGE JUST BELOW SMALL CLIFF AREA. AREA CONTAINS PIPO, PICO, AND PSME. MOST OTHER AREAS SEEN SEEM TO LACK PIPO. SOME LARGER TREES TORCHED, BUT MAINTAINING GREEN TOPS. MOST SMALLER TREES COMPLETELY TORCHED. BASES NOT COMPLETELY BURNED OUT ON ANY.",80,20,40,80,40,60,20,20,80,20,0,40,20,80,90,U,0,,,,,,,,,,,,,,3,3,90,,,,,,3,3,0,98,0,0,PIPO,10,3,20,80,60,20,20,50,50,98,"Represents site conditions on dry, rocky ridge. Area of high-severity PICO just downslope.",MS,1,1,2,1,2053,2053,MA,MA,1045,2.448729721,1.224364861,1.83654729109275,0.612182430364248,0.61218243,1.346801347,2.44872972145699,0.306091215182124,0,0.688705234159779,0.918273645546373,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75482093663912,NA,NA,2.75482093663912,2.75482093663912,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,2.44872972145699,2.44872972145699,1.2243648607285,2.04060810121416,1.53045607591062,1.53045607591062,0.0612182430364249,1.04071013161922,1.692004217,1.856953372,1,1.333333333,1.309657694,1.27367955650784
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13504,8/23/2010,A. Olson,E,37.20000076,M,IV,U,5156807,715104,11,WGS84,5,m,1778,8,43,GMF,LI,LI,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0,N,N,N,N,N,N,1056,CF,40,0.5,20,3,0,0,20,10,0.5,0,13504_N_Ground.JPG,13504_N_Stand.JPG,,,,SITE COMPLETELY BURNED. LITTLE REGROWTH. SOME SAPLINGS.,98,10,90,98,80,98,70,98,0.5,98,0,10,0.5,98,10,H,3,,,,,,,,,,,,,,3,0.5,98,0,98,H,1,,3,0.5,0,98,0,3,PICO,70,10,0,98,0,,,,,,EVT could have been 1050. (+/- pure PICO) pre-fire. Hard to tell if it's 1055 or 1056 for ESP. Understory is totally burned up. Representative of large area of high severity on this slope. Some areas had more down trees (pole-sized).,SR,3,3,3,2,2050,2006,PO,HE,1055,2.999693909,2.448729721,2.99969390878482,2.14263850627487,2.999693909,2.718089991,2.99969390878482,2.75482093663912,3,2.93862871135598,2.91817161514131,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.51515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,3.03037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.848551168,2.947495154,3,2.666666667,2.753917239,2.99354338842975
MFSL,FIRESEV,7/12/2009,Kootenai Creek,MT,13505,8/23/2010,A. Olson,E,37.20000076,M,IV,U,5156510,715327,11,WGS84,3,m,1808,102,27,GMF,CC,CV,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,3,0,0,N,N,N,N,ARLA8,N,1056,CF,20,0.5,20,20,0,0,30,3,0.5,0,13505_N_Ground.JPG,13505_N_Stand.JPG,,,,"SITE COMPLETELY BURNED. SOME NEW VEGETATION, BUT VERY LITTLE.",98,10,90,98,90,90,80,80,10,90,0,30,3,98,10,H,,,,,,,,,,,,,,,,,,,,,,,3,0.5,0,98,0,3,PICO,60,3,0,98,0,,,,,,Not enough evidence on stata C to assess. EVT may have been 2050 (pure PICO) pre-fire.,SR,3,3,3,2,2050,2006,PO,HE,1056,2.999693909,2.754820937,2.75482093663912,2.44872972145699,2.754820937,2.742577288,2.99969390878482,2.75482093663912,3,2.91817161514131,2.91817161514131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.03037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.932908632,2.935440261,3,2.666666667,2.758841886,2.97594955141292
