fire_id,sev_img_present,state,agency,unit_id,fire_name,inc_num,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,area_ha,FID,ypmc_pixel_count,alarm_year,alarm_month,alarm_day,cont_year,cont_month,cont_day
00002fe021695ad45ef0,1,CA,USF,STF,NORTH MATHER,,1,20090305,10,22.1876525878906,8,1,00000053,8.97902420497671,0,13,1996,8,14,1996,8,15
0000f86a56ac71b9e3d2,1,CA,USF,STF,DUCK,,1,20090305,36,19.1639537811279,8,1,00000040,7.75537723579607,0,108,1996,8,14,1996,8,14
0000e3f070726ed899eb,1,CA,USF,SQF,GROUSE,00000000,1,,40,40.3943061828613,8,1,00000104,16.3469956985341,0,223,1996,8,14,1996,8,16
0000fb9c5466ae37fb67,1,CA,USF,SQF,CHALOLO #1,00000000,7,,2850,2678.80737304688,8,1,00000108,1084.07484963588,0,3756,1996,8,18,1996,8,30
000094a2a6220e6a68bf,1,CA,USF,PNF,TOWER,00000000,1,,64,47.4539375305176,8,1,00000211,19.2039267605818,0,283,1996,8,25,1996,8,30
0000b6fe2591f2791027,1,CA,USF,PNF,KUSS,00000000,1,,13,18.225269317627,8,1,00000217,7.37550460876765,0,28,1996,8,26,1996,8,28
00005ef076e2598f6f7d,1,CA,CCO,KRN,OREJANO,00000000,14,,,625.486999511719,,1,00000000,253.125609762297,0,10,1996,9,20,,,
00002fc300ab2e0c916f,1,CA,CDF,NEU,MARTIN RANCH #1,00000000,5,,,40.709415435791,,1,,16.4745152722386,0,234,1996,10,2,1996,10,2
00005d2438600a611bc2,1,CA,CDF,NEU,COLUMBIA HILL,00000000,5,,,1517.44274902344,,1,,614.087290199845,0,6547,1996,10,21,1996,10,20
0000d7ebb12085a56f31,1,CA,BLM,BBD,FRECOT,00000000,5,,101,62.5309524536133,8,1,0000U890,25.3053781642641,0,8,1996,11,7,1996,11,8
00000a096d05986fc7d5,1,CA,USF,SQF,WHITE,00000000,9,,22,22.0374011993408,8,1,00000001,8.91822004278288,0,108,1997,4,11,1997,4,13
0000a1312149cd6d7827,1,CA,USF,SQF,NELSON,00000000,9,,179,168.564178466797,8,1,00000003,68.2155049244143,0,935,1997,4,17,1997,5,18
00002c975f53b735500e,1,CA,USF,INF,HINDS,00000000,9,,10,9.89927959442139,8,1,00000002,4.00609619492674,0,15,1997,5,5,1997,5,6
0000c779cace8c67dad9,1,CA,USF,SQF,CASTLE,00000000,1,,40,84.5619430541992,8,1,00000011,34.2210052274621,0,76,1997,5,8,1997,5,16
00007fff8443390f72a6,1,CA,NPS,YNP,KIBBIE,00000018,1,,101.246835907874,101.247245788574,8,2,00000018,40.9733075903998,0,330,1997,5,12,1997,7,27
0000e2864c7aab59556b,1,CA,USF,SNF,FULLER,00000000,1,,40,11.0164909362793,8,1,00000011,4.45821581913009,0,59,1997,5,17,1997,5,31
000038242455b8408d99,1,CA,USF,SNF,HELLS,00000000,9,,18,17.9958744049072,8,1,00000012,7.28267220108137,0,60,1997,5,17,1997,5,22
00008a47e14470656b79,1,CA,USF,INF,TOWER II,00000000,1,,598,529.696960449219,8,1,00000018,214.360758218085,0,1182,1997,5,18,1997,6,23
0000d4ca3486cf5e3ef7,1,CA,USF,TNF,MAYBERT,00000000,5,,470,470.673828125,,1,00000008,190.474936132813,0,1964,1997,5,21,1997,5,23
000041b5b62a9e8a55dd,1,CA,USF,SQF,ROADS,00000000,5,,52,41.0800971984863,8,1,00000044,16.624525740581,0,8,1997,7,6,1997,7,7
0000807e9dd3e8db3a95,1,CA,CDF,TCU,JACK,00004421,7,,,184.927719116211,,1,00000625,74.8375940394641,0,126,1997,7,26,,,
0000c6999030d169842e,1,CA,CDF,TCU,PRIEST,00004409,7,,,167.18196105957,,1,00000623,67.6561379600899,0,108,1997,7,26,,,
000098e0e0c6113ef428,1,CA,USF,PNF,RUSH,00000000,1,,4,2.15854120254517,8,1,00000071,0.873530675102491,0,10,1997,7,28,1997,7,28
0000116972f56ee93aa0,1,CA,USF,SQF,CHOKE,00000000,1,,4100,3933.423828125,8,1,00000064,1591.80015147606,0,5061,1997,8,6,1997,8,12
00001dfc566ddafdf792,1,CA,USF,STF,NORTH SHORE,,9,20090305,18,9.99866485595703,2,1,00000041,4.04631596326184,0,46,1997,8,6,1997,8,7
00000a7927ce26df1e8b,1,CA,USF,SQF,JACKS,00000000,1,,5693,5747.0244140625,8,1,00000067,2325.73826333771,0,1297,1997,8,8,1997,8,18
00009d41deadac873407,1,CA,NPS,KNP,SUGARLOAF,00000000,1,,272,280.475433349609,8,2,00000043,113.504385583437,0,1041,1997,8,15,1997,10,26
00000b865d8992b7abab,1,CA,USF,SQF,THORTON,00000000,1,,229,214.93815612793,8,1,00000104,86.9823875817122,0,324,1997,9,4,1997,9,9
0000d2ff0ff69367b9fa,1,CA,USF,INF,TUNAWEE,00000000,1,,55,62.6753044128418,8,1,00000093,25.3637965135777,0,97,1997,9,5,1997,9,13
0000c1ceedf95913f066,1,CA,NPS,KNP,AMPHITHEA,00000000,18,,237,242.721893310547,8,1,00000063,98.2260656561025,0,493,1997,9,23,1997,9,30
00001f0b6acf3e830d8c,1,CA,CDF,NEU,WILLIAMS,00011935,9,,,5837.90087890625,,1,00000853,2362.51460238233,0,135,1997,9,27,,,
000031378606668a71c4,1,CA,USF,STF,LYONS,,3,20090305,12,9.67496109008789,8,1,00000060,3.91531779956842,0,12,1997,10,5,1997,10,6
000005c6d7b7d8d6d632,1,CA,USF,ENF,SKY PILOT,00000000,5,,13,13.3080415725708,8,1,00000076,5.38557322657338,0,78,1997,10,9,1997,10,19
0000fe2018f59822d49c,1,CA,USF,ENF,LAWYER 2,00000000,5,,11,11.1067762374878,8,1,00000078,4.49475288815835,0,66,1997,10,24,1997,10,25
0000e053b987efe38857,1,CA,USF,SQF,MANTER,00000000,9,,15,11.469838142395,8,1,00000015,4.64167871327505,0,40,1998,7,19,1998,7,21
0000ec5d778c6c8b7b9e,1,CA,NPS,KNP,LOOKOUT2,00000000,18,,43,32.7020645141602,8,1,00000095,13.2340552985492,0,158,1998,10,20,1998,10,25
000090771d291760d368,1,CA,USF,ENF,UNCLE TOMS,00000000,9,,,17.0218257904053,,1,00000466,6.88848835734249,0,99,1999,1,12,,,
00005ca67de53db50b81,1,CA,CCO,KRN,BLACK GULCH,00000000,14,,,3511.740234375,,1,00000000,1421.15081922411,0,1160,1999,3,31,,,
0000a40cdf520dd54ca9,1,CA,CDF,LMU,DEVIL,00001850,7,,51,51.668571472168,1,1,00000008,20.909528360513,0,174,1999,7,9,1999,7,9
00004ca0265c10de2b76,1,CA,NPS,YNP,LOST BEAR,00000071,1,,2144.47373381303,2144.482421875,4,2,00000071,867.84120347725,0,5266,1999,7,11,1999,11,22
00008fdb5c85851743b0,1,CA,CDF,NEU,FLORISTON,00009367,7,,,283.322906494141,8,1,00000532,114.656706614354,0,184,1999,7,11,1999,7,11
0000b68227c53752360f,1,CA,CDF,TCU,CAYLOR,00004279,2,,,104.89868927002,,1,00000534,42.4509936001106,0,25,1999,7,14,,,
0000f675f25b85576db4,1,CA,USF,STF,DEER,,1,20090305,326,325.172088623047,8,2,00000031,131.592476364219,0,883,1999,8,6,,,
000004f5fa794056a20d,1,CA,USF,STF,HIRAM,,1,20090305,2843,2750.98388671875,8,2,00000044,1113.28367665188,0,3963,1999,8,10,1999,8,10
00005ed8ce8c9135ebae,1,CA,USF,SNF,NORTH,00000000,1,,60,55.8351554870605,8,1,00000079,22.5956851418652,0,117,1999,8,11,1999,8,11
0000e9487c2b4977eb31,1,CA,NPS,YNP,MORRISON,00000120,1,,374.206336757281,374.207824707031,4,2,00000120,151.436536166906,0,787,1999,8,12,1999,11,22
0000733b196be9837b18,1,CA,USF,PNF,DEVILS GAP,00000000,1,,1450,1480.19421386719,8,1,00000129,599.013353357379,0,8479,1999,8,22,1999,8,28
00002cd495316ca0e051,1,CA,USF,STF,PILOT,,2,20090305,4028,3994.689453125,8,1,00000057,1616.59348475252,0,7358,1999,8,23,1999,8,30
00008d69359244622ca7,1,CA,CDF,BTU,SOUTH,00008200,1,,,1571.9580078125,,1,00000000,636.14881519189,0,45,1999,8,23,,,
0000ce43fac1694e3b6b,1,CA,CDF,BTU,UNION,00008196,1,,,736.221557617188,,1,00000000,297.938301597038,0,501,1999,8,23,,,
0000ec96023638ee7306,1,CA,USF,PNF,BEAN,00000000,1,,1475,1784.98901367188,8,1,00000132,722.359422462076,0,4490,1999,8,23,1999,9,2
0000beb8aa23389b3e36,1,CA,USF,PNF,MOSQUITO,00000000,1,,51,50.5630950927734,8,1,00000112,20.4621591444783,0,258,1999,8,23,1999,8,27
000078066a01909cb1e5,1,CA,CDF,BTU,BLOOMER,00008230,1,,,2609.6748046875,,1,00000000,1056.09789989339,0,3868,1999,8,23,,,
0000e0437c4e05cff174,1,CA,USF,PNF,BUCKS,00000000,1,,34175,34236.2578125,8,1,00000111,13854.9218646067,0,159020,1999,8,23,1999,10,10
0000a8aa29d248c8e437,1,CA,USF,PNF,LOOKOUT,00000000,1,,2630,2614.9658203125,8,1,00000121,1058.23910088782,0,12472,1999,8,23,1999,10,10
0000a4e97738d045269f,1,CA,USF,PNF,STAG,00000000,1,,467,467.217529296875,8,1,00000103,189.076230168965,0,2576,1999,8,23,1999,9,6
0000f38186c8013b78c3,1,CA,USF,PNF,PIDGEON,00000000,1,,4713,4713.20654296875,8,1,00000119,1907.36709050601,0,21441,1999,8,23,1999,9,17
0000645fc6d216e1381a,1,CA,USF,PNF,CHROME,00000000,9,,110,134.871353149414,8,1,00000110,54.5805010348354,0,644,1999,8,23,1999,8,24
00006351ad23840ce8d1,1,CA,USF,PNF,CLAREMONT,00000000,1,,178,177.969467163086,8,1,00000104,72.0216889301592,0,729,1999,8,23,1999,8,26
00009265e43d5a78449b,1,CA,USF,LNF,JONES,00000000,1,,,5.5335168838501,,1,00000081,2.23933477402508,0,33,1999,8,23,,,
000039df33b1552167b4,1,CA,USF,PNF,HORTON 2,00000000,2,,4366,4941.2548828125,8,1,00000133,1999.65489268814,0,6077,1999,8,24,1999,9,7
000056f1ea7f3eecd93a,1,CA,CDF,TCU,LIGHTNING #31,00005913,1,20090305,0,114.199272155762,8,1,00000776,46.2148072356648,0,516,1999,9,9,,,
000088af9d8e21a9cbe0,1,CA,USF,ENF,JAKE,00000000,1,,11,10.8381204605103,8,1,00000094,4.38603183376174,0,8,1999,9,10,1999,9,3
00005cbe5cfb7e47e58c,1,CA,NPS,KNP,WILLIAMS,00000000,1,,573,573.867614746094,8,2,00000076,232.235978087656,0,1923,1999,9,18,1999,12,29
000070371455cb78e63c,1,CA,USF,SNF,GRANITE,00000000,9,,12,11.9279956817627,8,1,00000142,4.82708858176031,0,30,1999,10,8,1999,10,11
0000c5dfdc00b788d845,1,CA,USF,TNF,PENDOLA,00000000,9,,11725,12324.306640625,8,1,00000110,4987.46979390123,0,36988,1999,10,16,1999,10,25
0000a89b54b877291437,1,CA,USF,ENF,SADDLE,00000000,9,,10,10.0738868713379,8,1,00000121,4.0767572268182,0,26,1999,10,17,1999,10,17
0000793bfb88e2d557c8,1,CA,NPS,KNP,CONIFER,00000000,18,,263,263.874633789062,8,1,00000093,106.786277792907,0,1448,1999,11,15,1999,12,30
0000f748009ba581aa22,1,CA,USF,ENF,BIG MT RX ESCAPE,00000000,5,,20,36.796630859375,8,1,00000132,14.8910688918008,0,202,1999,11,29,1999,11,30
0000cdcf145afe1248d6,1,CA,USF,SQF,SOLOMONS,00000000,4,,66,58.4604873657227,8,1,00000084,23.6581204892738,0,291,1999,12,8,1999,12,12
000030d12cd63d95bd13,1,CA,NPS,KNP,CONIFER,00000000,18,,5,4.83473587036133,8,1,00000003,1.95654812443498,0,27,2000,1,1,2000,1,20
0000b0bdd9955eb3be45,1,CA,USF,STF,CAMP,,5,20090305,60,41.4432983398438,6,1,00000002,16.7715085656193,0,241,2000,1,4,2000,1,11
0000f8e61c1e1d0c70a8,1,CA,CDF,TCU,HARLEY,00001690,5,,80,158.376586914062,8,1,00000156,64.0927337124288,0,877,2000,3,31,,,
0000b3ab669b67c8a865,1,CA,USF,INF,AZUSA,00000000,4,,740,700.491577148438,8,1,00000006,283.478885853242,0,69,2000,5,29,2000,6,1
00003d0c8a01cac426ba,1,CA,USF,STF,ARNOT,,1,20090305,780,222.277404785156,8,2,00000028,89.9524743178909,0,73,2000,6,28,2000,8,2
00009a40f921bc992174,1,CA,USF,SQF,SALMON,00000000,9,,56,35.5143890380859,8,1,00000017,14.3721627247178,0,148,2000,7,3,2000,7,6
000071aa1e04d8575bfc,1,CA,CDF,LMU,DEVIL,00001570,14,,,114.029663085938,,1,00000000,46.1461684675632,0,396,2000,7,15,,,
00001e7126f6d48e7229,1,CA,USF,SQF,MANTER,00000000,9,,75000,79223.4296875,8,1,00000025,32060.5839914065,0,24269,2000,7,22,2000,9,6
0000e996c6b3523155eb,1,CA,USF,SNF,POISON,00000000,9,,50,39.271800994873,8,1,00000052,15.8927333855782,0,189,2000,7,28,2000,7,31
0000f3bffbdcb3ce0355,1,CA,NPS,KNP,ROADS END,00000000,7,,53,50.5615272521973,8,1,00000043,20.4615238661736,0,211,2000,7,29,2000,8,1
0000b528f7b5742dd379,1,CA,CCO,KRN,KING,00000000,1,,,5105.89404296875,,1,00034041,2066.28207891607,0,9013,2000,8,1,,,
000002624362cc3f4873,1,CA,CDF,NEU,DRIVERS,00001875,3,,,348.92333984375,,1,00000508,141.2042714939,0,729,2000,8,2,,,
0000d62762c094bd3382,1,CA,CCO,KRN,PEAK,00000000,1,,,1054.642578125,,1,00000000,426.798710373758,0,31,2000,8,2,,,
000052c0be467f1297a3,1,CA,USF,INF,SAWMILL,00000000,1,,322,321.599792480469,8,1,00000031,130.146814590053,0,586,2000,8,3,2000,8,13
0000d58431f638d958ae,1,CA,CDF,FKU,HIGHWAY,00008628,7,,,654.40087890625,,1,00000185,264.826640044922,0,11,2000,8,13,,,
00006ad014efd15b03ca,1,CA,USF,TNF,DEADWOOD,00000000,2,,130,95.8123626708984,,1,00000030,38.7738877241953,0,553,2000,8,16,2000,8,17
00006bc9dc1acd678e0d,1,CA,USF,PNF,STORRIE,00000000,6,,55261,56076.33203125,8,1,00000057,22693.285921722,0,194259,2000,8,17,2000,9,27
0000389056167adb1b2b,1,CA,USF,SQF,LANDERS,00000000,9,,12,8.06154155731201,8,1,00000058,3.26238998358385,0,40,2000,9,2,2000,9,3
000085c241b999595ff2,1,CA,USF,SQF,MILLWOOD,00000000,2,,238,238.249572753906,8,1,00000065,96.4161800262492,0,137,2000,9,20,2000,9,22
000035fb42f10bd73080,1,CA,CDF,BTU,CONCOW,00010476,2,,,1834.89001464844,,1,00000000,742.553653437809,0,167,2000,9,20,,,
00004ce1f064026b20ab,1,CA,NPS,YNP,ECHO CREE,00000000,1,,,38.2234153747559,,1,00000377,15.4684671343475,0,36,2000,10,16,,,
00009d59423609491f66,1,CA,USF,STF,STAR,,5,20090305,10,9.96275329589844,8,1,00000001,4.03178326831404,0,7,2001,1,7,2001,1,8
0000a310aeb070ee19a3,1,CA,CDF,LMU,HICKS,00000690,5,,,33.5446434020996,,1,00000001,13.5750352183922,0,95,2001,4,16,,,
0000baa9f6bc10f13b77,1,CA,USF,STF,BEARDSLEY,,5,20090305,13.3,78.5342102050781,8,1,00000002,31.7816678983498,0,412,2001,5,2,2001,5,3
000075cf68c08a3643e9,1,CA,USF,TNF,ROCK CREEK,00000000,5,Containment 'fire_day' estimated,400,400.964233398438,8,1,00000007,162.264466533057,0,2323,2001,5,10,2001,5,14
0000d62697fae747315e,1,CA,CDF,LMU,DEVIL,00001100,2,,,4253.89111328125,,1,00000042,1721.48861033706,0,21291,2001,5,27,,,
0000122ebf41e8fefa63,1,CA,CDF,NEU,MARTIS,00009855,4,,,14126.8193359375,,1,00000366,5716.9207786066,0,5288,2001,6,17,,,
0000db436004009e23e1,1,CA,USF,SQF,HIGHWAY,00000000,7,,4150,4151.2373046875,8,1,00000055,1679.94611082345,0,10998,2001,7,3,2001,9,30
0000800eb1338e5b6cc5,1,CA,USF,STF,LION,,1,20090305,15,30.0470638275146,8,1,00000023,12.1596151040626,0,172,2001,7,9,2001,7,11
00007b28eeb0db2af779,1,CA,USF,SNF,BRICEBERG,00012399,7,,,718.286560058594,,1,00000293,290.680268338176,0,235,2001,7,24,,,
0000aec07c12edb1c2f8,1,CA,USF,PNF,STREAM,00000000,1,,3560,3526.33081054688,8,1,00000091,1427.05548708974,0,19975,2001,7,25,2001,8,3
0000290b3a2a894e6cd1,1,CA,NPS,KNP,BURNT,00000000,1,,2213,2213.30712890625,7,2,00000064,895.693580700501,0,6927,2001,7,30,2001,12,17
00006685da9a16c8e311,1,CA,USF,STF,CLARK,,1,20090305,14,8.03553867340088,8,2,00000045,3.25186710430593,0,18,2001,8,7,2001,9,5
0000d743f67d490922c5,1,CA,USF,TNF,GAP,00000000,4,Containment 'fire_day' estimated,2462,2447.37133789062,,1,00000062,990.416087461894,0,11790,2001,8,12,2001,8,20
00001872e9f4d295fe5d,1,CA,USF,SNF,MUSIC,00000055,12,,300,210.065673828125,8,1,00000055,85.010559410624,0,575,2001,8,17,2001,8,21
0000da0fde8b4c2ebb4a,1,CA,CDF,NEU,PONDEROSA,00014446,10,,,2778.07299804688,,1,00000708,1124.24623662307,0,6655,2001,8,17,,,
00003fbff4e2374f9efd,1,CA,CDF,MMU,CREEK FIRE,00014026,7,,11095,11095.119140625,8,1,00000361,4490.03541729014,0,12858,2001,8,18,2001,8,24
0000527c1ec548a2dfe8,1,CA,USF,STF,HIGHWAY,,9,20090305,30,10.4715270996094,8,1,00000047,4.23767668553751,0,49,2001,8,18,2001,8,18
000038ee1c28d93c32ec,1,CA,CDF,TCU,LEONARD,00006112,2,,,5188.4404296875,,1,00000622,2099.68731712796,0,8234,2001,8,19,,,
0000a75af3fd51ffdf9c,1,CA,USF,STF,WHITE,,2,20090305,185,184.754028320312,8,1,00000048,74.7673049525038,0,1022,2001,8,19,2001,8,23
000013ce61a236bf794a,1,CA,USF,TNF,BEAR,00000000,1,Containment 'fire_day' estimated,91,90.0978469848633,8,1,00000066,36.4613042879406,0,53,2001,8,19,2001,8,26
00004e017a2a2d0ece7b,1,CA,USF,SNF,NORTH FORK,00000000,2,,4132,4130.53955078125,8,1,00000057,1671.57008631576,0,11838,2001,8,20,2001,9,3
00004c322e21c35fec81,1,CA,USF,ENF,STAR,00012745,9,,16761,16464.6015625,8,1,00000074,6662.98779502653,0,85946,2001,8,25,2001,9,22
00002ffafa9838f777d1,1,CA,NPS,KNP,TAR,00000000,1,,508,508.639556884766,8,2,00000091,205.839129083697,0,2343,2001,9,4,2001,11,2
0000edfbd4cdb28a8618,1,CA,CDF,TCU,DARBY,00006632,14,,14280,14280.4775390625,8,1,00000680,5779.10428432985,0,33916,2001,9,5,2001,9,24
0000948cce81079f606e,1,CA,CDF,BTU,POE,00010696,7,,8333,8054.7607421875,,1,00000000,3259.64607990594,0,9056,2001,9,6,,,
0000dda11e3e067bd6e2,1,CA,USF,TNF,TREASURE,00000000,2,Containment 'fire_day' estimated,282,280.186492919922,8,1,00000072,113.387451953281,0,1525,2001,9,10,2001,9,14
0000ce928e95a488808f,1,CA,NPS,YNP,MCSWAIN,00003026,1,,,7.42911434173584,,1,00000000,3.00645581382184,0,28,2001,9,25,,,
00006ae2f85ea408fc2f,1,CA,CDF,BTU,HIGHWAY 70,00012700,7,,,1692.82958984375,,1,00000677,685.063847239311,0,3063,2001,10,24,,,
000026c24a0238468a18,1,CA,CDF,TCU,MOORE,00008044,4,20090305,,579.259399414062,,1,00000827,234.417971885421,0,2926,2001,10,27,,,
0000b029d75d6e800566,1,CA,CDF,NEU,FLORISTON,00019733,9,,,142.282623291016,,1,00001030,57.5797320949367,0,220,2001,11,10,,,
00006f034df484246d57,1,CA,USF,ENF,COWBOY,00000000,7,,9,13.8098993301392,2,1,00000002,5.58866809523586,0,79,2002,4,6,2002,4,8
000006e9f01fb02587c4,1,CA,NPS,KNP,CIRCLE,00000000,1,,8.6,8.62518787384033,1,2,00000010,3.49048984456268,0,48,2002,6,1,2002,8,8
0000b548c4dfa932c669,1,CA,USF,TOI,CANNON,00000000,4,,27000,26684.134765625,8,1,00000000,10798.6864764347,0,2432,2002,6,15,2002,7,16
0000ac9cf273f7f4120c,1,CA,USF,PNF,FERRIS,00000000,2,,17.5,9.28774356842041,8,1,00000034,3.75861637736704,0,54,2002,6,26,2002,6,27
00006374f33fe575944d,1,CA,NPS,KNP,RIVER,00000000,7,,1.5,1.09459948539734,1,1,00000029,0.44296868847919,0,8,2002,6,30,2002,7,1
0000a98a3aaf6f753718,1,CA,USF,INF,BIRCH,00000000,1,,2624,2549.37158203125,2,1,00000017,1031.69408386717,0,152,2002,7,1,2002,7,30
0000f43344e7c367d5a9,1,CA,USF,TMU,GONDOLA,00000000,3,,673,642.995239257812,2,1,00000012,260.210931398978,0,187,2002,7,3,2002,7,10
00002cf5a2f7b7543f08,1,CA,NPS,YNP,OTTOWAY,00000000,1,,72,62.5985450744629,1,1,00001933,25.3327318397522,0,125,2002,7,11,2002,11,9
0000c774a0900688a3d9,1,CA,NPS,YNP,MORRISON CREEK,00000000,1,,23,22.9903430938721,1,1,00001934,9.30386180846516,0,117,2002,7,11,2002,11,9
000072654680518efcbb,1,CA,NPS,YNP,WOLF,00000000,1,,2108,1875.44165039062,1,1,00001935,758.964288250294,0,7036,2002,7,11,2002,11,9
0000ab5bfabf56c3df1d,1,CA,NPS,YNP,LUKENS,00000000,1,,53.06,53.037181854248,1,1,00001972,21.4633855102953,0,77,2002,7,13,2002,11,9
00003af894444c1c9466,1,CA,NPS,YNP,RANCH,00000000,1,,222,219.674026489258,1,1,00002118,88.8989257326598,0,530,2002,7,19,2002,11,9
000013bbbec0d7ada20b,1,CA,USF,SQF,MCNALLY,00000000,4,,150696,149475.28125,6,1,00000043,60490.4977121163,0,207539,2002,7,21,2002,8,28
00009930ede3473c5c9f,1,CA,NPS,YNP,DELTOID,00000000,4,,29,71.1920928955078,6,1,00002225,28.8104188983234,0,315,2002,7,24,2002,8,5
0000e89c25a60caae65a,1,CA,USF,ENF,ST. PAULI,00000000,9,,325,321.015472412109,2,1,00000041,129.910347068306,0,1779,2002,7,26,2002,7,30
0000a47c02818e3e5306,1,CA,USF,PNF,POPLAR,00000000,2,,63,47.8409614562988,8,1,00000087,19.3605499661778,0,281,2002,7,30,2002,7,31
00003b1eebe1b75bdcd3,1,CA,NPS,KNP,SLIDE,00000000,1,,70,61.9310569763184,2,2,00000056,25.0626092816528,0,77,2002,8,6,2002,11,10
000048bb859bb362c98c,1,CA,CDF,NEU,PONDEROSA,00012857,7,,46.05,46.0553398132324,7,1,00000668,18.637934729769,0,70,2002,8,18,2002,8,21
00007353529679e743f1,1,CA,USF,TMU,SHOWERS,00000000,9,,294,288.608673095703,2,1,00000043,116.795781620888,0,1629,2002,8,19,2002,8,25
0000543555cb6eb3ec19,1,CA,NPS,KNP,PALISADE,00000000,1,,1497,1497.77429199219,2,2,00000068,606.12775055052,0,527,2002,8,26,2002,11,10
0000e8c970b3673d493a,1,CA,USF,STF,RALPH,,3,20090305,14,13.9868564605713,8,1,00000041,5.66028006155903,0,74,2002,9,12,2002,9,13
0000aa219e14d82d561c,1,CA,CDF,TCU,VALLEY,00007577,14,,12,11.807692527771,1,1,00000788,4.77840359403044,0,65,2002,9,24,2002,9,24
000035f527b8832c2407,1,CA,CDF,TCU,MANUEL,00007668,10,,10,9.73757076263428,1,1,00000800,3.94065501082705,0,5,2002,9,26,2002,9,27
0000c47ea527e68f5c0f,1,CA,NPS,YNP,T-GROVE,00000000,14,,28,30.3778476715088,1,1,00003593,12.2934789878604,0,172,2002,10,10,2002,10,10
00008f1f9b5d32381859,1,CA,NPS,YNP,LIBERTY,00000000,14,,91.82,91.7830352783203,1,1,00003690,37.1432754741396,0,257,2002,10,10,2002,10,25
00002982c798d1f3c61d,1,CA,USF,TMU,PIONEER 2,00000000,9,,24,23.4919414520264,2,1,00000050,9.50685110580381,0,45,2002,11,7,2002,11,7
00003d7d7892e9e2f763,1,CA,USF,ENF,PLUM,00000000,5,,1763,1762.24438476562,2,1,00000090,713.15500885217,0,8681,2002,11,12,2002,12,20
0000257b58c9f4fe26a8,1,CA,USF,ENF,ELLIS 2,00000000,5,,225,112.538711547852,6,1,00000093,45.5428009396156,0,629,2002,11,15,2002,11,25
0000dc8b459a0c4fda79,1,CA,USF,TMU,KIVA,00000000,5,,43,62.5810089111328,2,1,00000052,25.3256358705238,0,26,2002,11,16,2002,11,18
0000834ccb7338f30872,1,CA,USF,ENF,BEAR 2,00000000,5,,48,48.8170928955078,2,1,00000099,19.755577056462,0,271,2002,11,24,2002,11,25
0000bc23dafd7f9c4da9,1,CA,CDF,TCU,"SPI #3 ""SOURGRASS""",00009171,5,,635,635.051513671875,1,1,00000938,256.996241947312,0,2825,2002,11,25,2002,11,30
0000340d9898c7fd6b7b,1,CA,CDF,TCU,"SPI #4 ""MILL CREEK #1""",00009178,5,,53,52.6492538452148,1,1,00000939,21.3063973676977,0,305,2002,11,25,2002,11,30
000027d9849af602353d,1,CA,CDF,TCU,"SPI #12 ""MILL CREEK #2""",00009365,5,,36,36.4981727600098,1,1,00000969,14.7702861204921,0,209,2002,11,25,2002,11,30
0000d8279413b1f37d30,1,CA,CDF,TCU,"SPI #13 ""SKULL""",00009366,5,,1,19.8510627746582,1,1,00000970,8.03344012740433,0,111,2002,11,25,2002,11,30
000097f2796221641004,1,CA,USF,SNF,ROCK CREEK 2,00000000,5,,378,402.495025634766,2,1,00000090,162.883954513671,0,2171,2002,11,25,2002,12,1
000065a39c0504f7ed51,1,CA,CDF,TCU,"SPI #5 ""WINTON""",00009177,5,,20,38.9627265930176,1,1,00000945,15.7676559880263,0,221,2002,11,25,2002,11,25
00008387cebcf145571c,1,CA,USF,ENF,BALTIC,00000000,5,,19,18.7690258026123,6,1,00000096,7.59555527878908,0,109,2002,11,25,2002,11,25
0000f70f18c7300ec248,1,CA,USF,ENF,TELLS 1,00000000,5,,3,17.7709636688232,6,1,00000102,7.19165355065592,0,102,2002,11,25,2002,11,25
00003874d35125888fbe,1,CA,USF,ENF,TELLS 3,00000000,5,,1,25.3395519256592,6,1,00000104,10.2545529099488,0,147,2002,11,25,2002,11,25
0000ca2c60c5dea7b4c5,1,CA,USF,ENF,ROBBS,00000000,5,,19,18.9989814758301,6,1,00000101,7.68861470964006,0,111,2002,11,25,2002,11,25
0000eb50ae8189d29bc9,1,CA,USF,ENF,TELLS 2,00000000,5,,1,16.0999412536621,6,1,00000103,6.51541504510525,0,29,2002,11,25,2002,11,25
000044c2ff8b65e94aa0,1,CA,USF,ENF,LOON 5,00000000,5,,21,21.239839553833,6,1,00000106,8.5954579973778,0,124,2002,11,25,2002,11,25
00003ee76926d3d85c6c,1,CA,USF,ENF,LOON 4,00000000,5,,23,23.0980205535889,6,1,00000105,9.34743747145834,0,131,2002,11,25,2002,11,25
0000e1717e2fa2814a22,1,CA,USF,ENF,HUNTER,00000000,5,,2400,545.363586425781,6,1,00000091,220.70080517689,0,3149,2002,11,25,2002,11,25
0000e470263c0d6f4249,1,CA,USF,TNF,GRANITE II,00000000,5,,352,355.845672607422,,1,00000061,144.005639128485,0,1769,2002,11,25,2002,11,26
00003752a66ad8a69afd,1,CA,USF,ENF,MUTTON,00000000,5,,72,71.9832077026367,6,1,00000107,29.1305718016594,0,420,2002,11,25,2002,11,25
0000cffddd623065a02a,1,CA,CDF,AEU,CARSON,00018841,18,,35,38.0134582519531,8,1,00000588,15.3835006564158,0,213,2002,11,26,2002,11,26
